,compound_id,docking_score,rdkit_smiles,rank
30929,CPD002409755,-5.31,N#CCCCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,30928.5
16870,CPD002392545,-5.813,CC(C)CCNC(=O)NC(=O)COC(=O)Cc1n[nH]c(=O)c2ccccc12,16880.5
78056,CPD002485389,-3.719,Clc1cccc(Nc2nc3nonc3nc2N2CCCCC2)c1,78055.5
26041,CPD002434424,-5.46,CC(=O)N1CCN(c2oc(/C=C/c3ccccc3)nc2C#N)CC1,26047.0
5161,CPD002370491,-6.945,Cc1ccc(Cn2ccnc2SCC(=O)Nc2nc3ccccc3s2)cc1,5160.0
29908,CPD002375286,-5.341,CSc1nc(Nc2cccc(C)c2)c(C#N)c(-c2ccccc2)n1,29896.5
82640,CPD002406581,-2.558,Cc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)C3CCCC3)cc2)c(C)c1,82639.5
25430,CPD000025233,-5.481,N#Cc1ccccc1Cn1c(=O)n(CCCC(=O)NCc2ccc3c(c2)OCO3)c(=O)c2ccccc21,25421.0
24708,CPD002404102,-5.506,COc1ccc2cc(C(=O)NCC(=O)NC3CC3)c(C)nc2c1,24719.5
55401,CPD002486011,-4.663,CCC(C(=O)Nc1ccc(N(C)C)cc1)n1cnc2ccccc2c1=O,55410.5
38069,CPD000627213,-5.114,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)CO4)CC2)cc1,38081.0
34591,CPD002437111,-5.207,Cc1ccc(Cn2c(NCc3cccs3)nc3c2c(=O)n(C)c(=O)n3C)cc1,34574.5
26630,CPD000015662,-5.442,CCOCCn1c(SCC(=O)OCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,26620.0
30188,CPD002417793,-5.332,Cc1cc(C(=O)CCl)c(C)[nH]1,30199.0
75330,CPD002367668,-3.932,CCOC(=O)c1nc2cc(C)c(C)cc2nc1NCCc1ccc(OC)c(OC)c1,75334.5
75287,CPD002365204,-3.936,C(#CCN1CCN(C(c2ccccc2)c2ccccc2)CC1)COC(c1ccccc1)c1ccccc1,75287.5
24040,CPD002365326,-5.529,COc1cc(OC)c(-c2nc(-c3ccc(Br)cc3)no2)cc1OC,24035.0
31194,CPD000323863,-5.302,CCOC(=O)N1CCN(C(=O)CSc2ccc(-c3ccccc3OC)nn2)CC1,31188.0
53671,CPD002401544,-4.711,Cc1ccc(NC(=O)CN(Cc2cccs2)CC2CCCO2)cc1,53688.5
29850,CPD000370236,-5.343,CCCCn1c(SCC(=O)N(C)C2CCS(=O)(=O)C2)nc2cc(S(N)(=O)=O)ccc21,29831.5
52806,CPD002453205,-4.733,Cc1ccc(N(CC(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)S(C)(=O)=O)cc1,52824.5
37463,CPD002413440,-5.13,NS(=O)(=O)c1ccc(N/N=C2/CCc3ccccc32)c([N+](=O)[O-])c1,37450.5
37849,CPD000078644,-5.119,CCOC(=O)C1CCN(S(=O)(=O)c2cccc(-c3cn4cccnc4n3)c2)CC1,37865.0
10548,CPD002430135,-6.182,N=C(N)c1ccc(OCc2cccnc2)cc1,10547.0
68231,CPD002442636,-4.269,Cc1ccc(CNCc2ccc(-c3ccc(F)cc3)o2)cc1,68224.0
32783,CPD002373429,-5.257,COc1cccc2cc(S(=O)(=O)c3cc(F)cc(F)c3)c(=O)oc12,32782.0
47180,CPD002436914,-4.879,Oc1ccc(-c2nc3ccc(Cl)cn3c2Nc2ccc3c(c2)OCO3)cc1,47188.0
60268,CPD002404622,-4.526,Cc1ccccc1NC(=O)COC(=O)c1cccc2c(=O)c(C)c(-c3ccccc3)oc12,60257.5
35330,CPD000836437,-5.187,CSc1ccc(Cl)c(C(=O)Nc2cc(F)ccc2C)c1,35327.0
45395,CPD002375568,-4.923,CCOc1ccc(C(=O)N(Cc2cccc(Cl)c2)c2ccccn2)cc1,45406.5
27001,CPD002435257,-5.43,O=C(Nc1ccc2oc(-c3ccc(F)cc3)cc(=O)c2c1)c1cccs1,27011.5
51991,CPD002365706,-4.756,CCCCCOc1ccc(/C=C2\CCC(C3CCCC3)C2=O)cc1,51991.0
47410,CPD002398348,-4.874,Cc1[nH]c2ccc(C(=O)NCC(=O)NC(C)C)cc2c1C,47391.0
53245,CPD002415625,-4.722,CC(C)N=C(S)NN=C/C(Cl)=C/c1ccccc1,53233.5
37487,CPD001306386,-5.129,CNC(=O)C(C)SCc1ccc(Br)cc1,37491.5
69552,CPD000708618,-4.218,COCCN(CCOC)C(=O)c1ccc(NS(=O)(=O)c2ccc3c(c2)OCCO3)cc1,69550.5
61248,CPD002410784,-4.498,N#Cc1ccc(CN2CCC(c3ccnn3CCO)CC2)c(F)c1,61237.5
29888,CPD001843219,-5.341,Cc1ncc(-c2ccc(S(=O)(=O)Nc3ccccc3F)cc2)o1,29896.5
41734,CPD002377070,-5.017,O=C(c1cc(=O)c2ccccc2o1)N1CCC(CCN2CCCCC2)CC1,41750.0
31441,CPD002414153,-5.294,Cc1ccc(C(=O)NN=CC(C)c2ccccc2)c(C)c1,31451.5
67891,CPD002416082,-4.283,N#Cc1ccccc1Sc1ccccc1C(=O)Nc1ccc2c(c1)CCC2,67882.0
59676,CPD002373301,-4.543,CCSc1nc(N2CCCCC2)c2c3c(sc2n1)COC(C)(CC)C3,59692.0
10703,CPD000264300,-6.169,O=C(COC(=O)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1)Nc1ccc2c(c1)OCO2,10709.0
32004,CPD002436710,-5.278,Cc1ccc2cccc(NC(=O)COc3ccc(Cl)c(C)c3)c2n1,32009.0
53911,CPD002436382,-4.705,O=C(Cn1cc(/C=C2\NC(=O)N(Cc3ccc([N+](=O)[O-])cc3)C2=O)c2ccccc21)N1CCOCC1,53918.5
27518,CPD002376312,-5.414,CCCCOc1ccc(NC(=O)Cc2ccccc2)c2cccnc12,27517.0
31020,CPD002426596,-5.307,COc1ccccc1NC(=O)NOCc1ccccc1,31011.0
4371,CPD002370796,-7.197,COc1cccc(C2=C(C(C)=O)Sc3nnc(C)n3N2C(C)=O)c1,4370.5
53619,CPD001839047,-4.713,Cc1ccccc1C1CCCN1S(=O)(=O)c1cnn(C(F)F)c1C,53603.5
14973,CPD001251064,-5.903,NC(=O)Nc1ccc(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cc1,14971.5
65816,CPD002490354,-4.356,COc1cc2c(cc1OC)C(=O)C(Sc1nnc(-c3ccccc3F)o1)C2,65812.0
62225,CPD002487635,-4.469,COC(=O)c1ccc(NC(=O)c2ccc3nc(-n4cccc4)sc3c2)cc1,62232.0
65612,CPD002372700,-4.362,CCOc1ccc(N(C(C)C(=O)N(C)Cc2ccccc2)S(C)(=O)=O)cc1,65623.0
5460,CPD002333638,-6.858,COc1ccc(-c2nc(CS(=O)(=O)CC(=O)NCc3cccnc3)c(C)o2)cc1,5460.5
18302,CPD001226643,-5.749,Cc1cc(S(=O)(=O)c2cc3cc(F)cc(F)c3oc2=O)ccc1F,18290.0
5420,CPD002431323,-6.867,O=C(/C=C/c1ccc(O)cc1)c1ccsc1,5422.5
3602,CPD000001849,-7.528,Cc1cc(C)nc(SCc2nnc(SCC(=O)Nc3nccs3)n2Cc2ccco2)n1,3603.5
41413,CPD000309888,-5.026,CCOC(=O)N1CCN(c2c(N3CCN(c4ccccc4F)CC3)c(=O)c2=O)CC1,41418.5
60902,CPD001604448,-4.507,CC1CCCCN1CCNC(=O)c1cc2c(s1)-c1ccccc1OC2,60918.5
59293,CPD002444492,-4.553,CCOc1ccccc1C(C)N,59305.5
47875,CPD002430815,-4.862,N#CC(C(=O)Nc1ccccc1Cl)C(=O)c1ccccc1Cl,47886.0
5212,CPD002442479,-6.932,[O-]/[N+](=C\c1c[nH]c2ccccc12)c1ccc(Br)cc1,5211.0
45779,CPD002453666,-4.914,COc1cc(C2c3c(n[nH]c3-c3cc(Cl)c(C)cc3O)C(=O)N2Cc2ccco2)ccc1O,45772.0
48034,CPD002399409,-4.858,Cn1c(=O)c2c(ncn2CC(=O)NCCc2cccc(F)c2)n(C)c1=O,48024.0
22783,CPD002500606,-5.574,CCC(C)C(NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,22794.5
42469,CPD002375957,-4.998,CCOc1ccccc1NC(=O)CCc1nc(-c2ccc(C)n(C(C)C)c2=O)no1,42481.5
28584,CPD002407342,-5.381,CC(C)NC(=O)COC(=O)c1csc(NCc2ccccc2)n1,28593.5
73318,CPD001391373,-4.049,Cn1ccnc1CN(C1CC1)S(=O)(=O)c1cc(Cl)ccc1Cl,73310.5
42973,CPD002407530,-4.985,Cc1oc(-c2ccccc2)nc1CC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,42975.0
24585,CPD002397532,-5.511,CC(=O)Nc1ccc(NC(=O)CSc2nc(C3CC3)n(-c3ccccc3)n2)cc1,24577.5
22881,CPD000631014,-5.571,O=C(Cn1cnc(S(=O)(=O)N2CCCC2)c1)Nc1ccc(OC(F)(F)F)cc1,22879.0
5705,CPD002486875,-6.807,Cc1c(CCC(=O)NCc2nc(-c3ccccc3)no2)c(=O)oc2cc(O)ccc12,5706.0
41456,CPD002411241,-5.025,CCc1nc2ccccc2n1CC(=O)Nc1cccc(C#N)c1,41468.5
39950,CPD002367461,-5.064,CCOC(=O)C1CCC(CNC(=O)Nc2c(NC)c3ccccc3oc2=O)CC1,39947.5
29150,CPD002432186,-5.365,O=C(/C(Cl)=C/NCc1ccccn1)C(F)(F)F,29137.5
12413,CPD002367455,-6.049,CN=c1c(NC(=O)NCc2ccccc2)c(O)oc2ccccc12,12411.5
82459,CPD002432053,-2.733,CCCCCC1C(=NO)CCC1CC(=O)OC,82459.0
71578,CPD002368915,-4.132,CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3c(C)cccc3C)s2)on1,71588.5
10892,CPD002408864,-6.155,Cc1ccc(CN(C)C(=O)CSc2nc3ccccc3o2)c(C)c1,10894.5
68985,CPD000032237,-4.241,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)CC1,68981.0
57835,CPD002455339,-4.595,CCN(CC)c1cc(C)nc(NCc2ccccc2)n1,57840.0
61987,CPD002444112,-4.476,C(#CCn1c2ccccc2c2ccccc21)CN1CCOCC1,61982.5
37281,CPD002375309,-5.134,CCOC(=O)C1CCN(C(=O)CN2c3ccc(C(C)C)cc3-c3ccccc3S2(=O)=O)CC1,37283.0
8337,CPD002367127,-6.391,COc1ccc(CNC(=O)Cn2c(=O)c(CNc3ccc(C)cc3)cc3cc4c(cc32)OCCO4)cc1,8333.5
6507,CPD002375177,-6.647,Cc1cc(N2CCN(c3ccccc3)CC2)n2nc(-c3ccccc3)nc2n1,6505.5
30394,CPD002428187,-5.325,Nc1nccnc1C(=O)NCc1ccc(OC(F)F)cc1,30410.0
21260,CPD002489570,-5.631,CN(C)C(=O)CNC(=O)c1cc2sccc2n1Cc1ccccc1Cl,21246.5
10330,CPD002372890,-6.201,CCCOC(=O)c1ccc(Nc2nc(C(=O)OCC)nc3ccccc23)cc1,10329.5
49668,CPD001538381,-4.816,CC(=O)Nc1cc(NC(C)=O)cc(-c2nc3ccccc3o2)c1,49656.5
33178,CPD002370961,-5.247,CCN(CC)c1nc2ccccc2nc1C(=O)Nc1cccc(OC)c1,33168.0
44445,CPD002409970,-4.947,Cc1nn2c(SCC(=O)NCc3ccccc3Cl)nc3ccccc3c2nc1=O,44429.5
20644,CPD002399318,-5.654,CCN1CCCC1CNC(=O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,20651.5
57366,CPD002394204,-4.609,Cn1nc(C(=O)OCCOc2cccc(Br)c2)c2ccccc2c1=O,57365.5
19949,CPD000354040,-5.68,N#CCC(=O)Nc1ccc(C(=O)OCC(=O)Nc2ccc(N3CCCCC3)cc2)cc1,19949.5
34298,CPD002498169,-5.214,CC(CNC(=O)C1CCCC1)NC(=O)C1CCCC1,34308.5
26288,CPD002392616,-5.453,Cn1nc(C(=O)Nc2cc(C(F)(F)F)ccc2N2CCOCC2)c2ccccc2c1=O,26292.5
39290,CPD002407824,-5.083,CC(C)NC(=O)CN(C)Cc1coc(-c2ccc(Cl)cc2)n1,39278.5
68735,CPD002443578,-4.249,Cc1ccc(-c2noc(-c3occc3Br)n2)cc1,68739.5
12382,CPD002437302,-6.051,COc1cccc(-c2ccnc3c2c(=O)[nH]c(=O)n3Cc2ccco2)c1,12389.5
68164,CPD000005239,-4.271,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CC(=O)NC3CCCC3)CC2)cc1,68172.0
35052,CPD002369425,-5.194,COc1ccc(Cl)cc1Nc1cc(C)nc2nc(-c3ccco3)nn12,35062.0
83030,CPD000625477,-1.859,CCn1cc(/C=C(\NC(=O)c2cc(OC)c(OC)c(OC)c2)C(=O)N2CCOCC2)c2ccccc21,83030.0
5463,CPD002437993,-6.858,CCCc1nc(C#N)c(NCCc2ccc(OC)c(OC)c2)o1,5460.5
67889,CPD000439579,-4.283,C=CCN1C(=O)NC(=O)/C(=C(/CC)NCCN2CCN(C(S)=NC)CC2)C1=O,67882.0
10588,CPD002453406,-6.179,Cc1ccccc1C(=O)n1nc(NCc2cccs2)nc1NCc1cccs1,10588.5
34105,CPD002415094,-5.22,CCOC(=O)/C=C/C(=O)OCC(=O)c1ccc(Cl)s1,34103.0
19217,CPD002396553,-5.71,O=C(NCc1ccccc1CN1CCCC1)c1cnn(-c2ccccc2)c1,19229.5
61101,CPD001541192,-4.502,Brc1ccc(C2=Nn3c(nnc3-c3cnccn3)SC2)cc1,61095.5
7543,CPD002405346,-6.492,Cc1ccc(-c2cc(C(=O)N3CCN(C(=O)C4CC4)CC3)c3ccccc3n2)o1,7546.5
76430,CPD002405160,-3.858,CCCCCn1nc(C(=O)NCC(=O)Nc2cccc(C)c2C)c2ccccc2c1=O,76434.0
49651,CPD002428629,-4.816,CS(=O)(=O)Cc1cccc(C(=O)NC(Cc2ccccc2)c2ccccc2)c1,49656.5
26328,CPD002370973,-5.452,CCN(CC)c1nc2ccccc2nc1C(=O)Nc1ccc(F)cc1Cl,26325.5
80442,CPD002444056,-3.425,O=C(/C=C/c1ccc(Cl)cc1Cl)Nc1ccc(-c2ccccc2)cc1,80443.5
55819,CPD000710979,-4.652,Cc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COC(=O)Cn1c(C)csc1=O,55816.5
81290,CPD002413051,-3.24,CCCCN=C(S)NN,81288.5
62600,CPD002417936,-4.458,O=C(Nc1nc2ccccc2s1)C12CC3CC(CC(C3)C1)C2,62586.0
71874,CPD002430789,-4.118,CCOC(=O)C(NC(=O)C1C2CC3CC(C2)CC1C3)C(=O)OCC,71886.0
16731,CPD002406838,-5.82,O=C1NC(CCc2ccccc2)C(=O)N1Cc1coc(-c2cccc(F)c2)n1,16731.0
49978,CPD002374294,-4.808,CCOC(=O)c1[nH]c(C)c(C(=O)Nc2ccc(Br)c(C)c2)c1C,49974.0
55832,CPD002371582,-4.652,CCOc1ccc(-c2cc(C(=O)NC(C)CC)c3ccccc3n2)cc1,55816.5
28311,CPD002370354,-5.39,CCN1CCN(C(=O)c2cnc(N3CCOCC3)c3ccccc23)CC1,28294.5
48164,CPD002370525,-4.854,CCc1ccc(NC(=O)C(=O)NCC(c2ccc3c(c2)OCO3)N2CCN(C)CC2)cc1,48181.5
52521,CPD001888011,-4.741,CC(C(=O)NC(N)=O)N(C)Cc1ccc(C(=O)NC2CC2)cc1,52525.5
67526,CPD002442358,-4.296,Cc1ccc(C(=O)/C=C/c2ccc(-c3ccc(Cl)c(Cl)c3)o2)cc1,67531.0
46291,CPD002394090,-4.902,CC1(C)C(=O)Nc2ccccc2N1C(=O)COC(=O)c1cnccn1,46275.0
43764,CPD002376526,-4.963,Cc1ccc(S(=O)(=O)N(Cc2ccc(C#N)cc2)c2nc3nc(C)cc(C)n3n2)cc1,43784.5
26488,CPD002411456,-5.447,COCCN(Cc1cccs1)S(=O)(=O)c1ccc(Br)cc1,26485.5
13400,CPD000665741,-5.989,CCOC(=O)C1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccco3)cc2)CC1,13395.5
70819,CPD002393796,-4.167,CCN(CC)S(=O)(=O)c1ccc(C(=O)Nc2ccc(C)cc2Br)cc1,70819.5
39311,CPD002426595,-5.082,COc1ccc(-c2cc(C(=O)OCC3CCCO3)c3ccccc3n2)cc1OC,39314.0
37833,CPD000171251,-5.12,CSc1nc(N(C)C)nc(N2CC(=O)N(CCNS(=O)(=O)c3ccc(C)cc3)C2=N)n1,37826.5
33369,CPD002430388,-5.241,Cc1cnc(C(=O)NCc2sccc2C)cn1,33378.5
9021,CPD002405903,-6.318,N#CCCC(C#N)CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1,9021.0
45240,CPD002429452,-4.927,N#Cc1ccc(-c2ccc(OCc3ccc(C(N)=O)cc3)cc2)cc1,45232.5
16441,CPD000807146,-5.833,Cc1cc(NC(=O)CSc2nnc(CNC(=O)c3cccc(C(F)(F)F)c3)o2)no1,16445.5
79104,CPD002455760,-3.61,Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1S(N)(=O)=O,79104.0
20568,CPD002489576,-5.658,COc1cc(F)ccc1-c1ccc(=O)n(Cc2c(F)cccc2Cl)n1,20564.0
10927,CPD000212732,-6.153,O=C(CCN1C(=O)c2ccccc2C1=O)C1=NN[C@@H]2C(=O)N(c3cccc(F)c3)C(=O)[C@H]12,10927.5
75364,CPD002410481,-3.93,COC(=O)c1sc(NC(=O)CN2c3ccccc3CC2C)c(C(=O)OC)c1C,75364.0
25172,CPD002430520,-5.49,CCNC(=O)C1CCCN(Cc2ccc(C(F)(F)F)cc2)C1,25164.5
33280,CPD000011556,-5.243,COc1cccc(C2CC(C(F)(F)F)n3ncc(C(=O)NCC4CCCO4)c3N2)c1,33300.0
41779,CPD002411005,-5.016,N#Cc1cccc(CN2CCN(c3oc(C4CC4)nc3C#N)CC2)c1,41791.0
26733,CPD002364287,-5.438,CCCCCCc1ccc(/C(C)=C\C(=O)O)cc1,26737.0
31951,CPD002405228,-5.28,CCn1cc(C(=O)OC(C)C(=O)NC(=O)NC(C)(C)C)c2ccccc21,31955.0
73962,CPD002399137,-4.016,COc1ccc2nc(C)c(C(=O)Nc3ccc(C)cn3)cc2c1,73952.5
68381,CPD002365275,-4.263,COC(=O)c1ccc(COc2ccc3ccccc3c2)o1,68376.0
64789,CPD002405552,-4.389,CS(=O)(=O)c1ccccc1NC(=O)CNc1cc(Cl)ccc1N1CCOCC1,64785.5
82617,CPD002427465,-2.585,CNC(=O)NC(=O)CN(CC(=O)N(C)C)CC(F)(F)F,82617.0
21051,CPD002375806,-5.638,CCc1ccc(OCC(=O)Nc2cccc3ccc(C)nc23)cc1,21047.0
12574,CPD002454219,-6.038,CCCn1c(SCC(N)=O)nc2c1c(=O)[nH]c(=O)n2C,12586.0
46155,CPD002184063,-4.904,O=C(COC(=O)c1csc(NCc2ccccc2)n1)NCC(F)(F)F,46183.0
11743,CPD000706143,-6.093,O=C(CNS(=O)(=O)c1c(F)cc(F)cc1Br)OCC(=O)N1CCCC1=O,11748.0
51835,CPD002414219,-4.76,O=C(C=NO)Nc1ccccc1[N+](=O)[O-],51831.5
47475,CPD002429599,-4.872,CC(Sc1ccccn1)C(=O)Nc1ccc(C(F)(F)F)cc1,47475.5
65635,CPD002409164,-4.362,CCNS(=O)(=O)c1ccc2c(c1)NC(=O)CO2,65623.0
80174,CPD000630357,-3.471,Cc1cc(-c2ccc(C)c(S(=O)(=O)Nc3ccc(S(N)(=O)=O)cc3)c2)on1,80172.5
10912,CPD002404140,-6.154,COc1ccc(CN(C)C(=O)c2cc(O)nc3ccccc23)c(OC)c1,10912.5
42493,CPD001247937,-4.998,O=C(COC(=O)c1ccc(OC(F)(F)F)cc1)NCCN1C(=O)CSC1=O,42481.5
16411,CPD002368855,-5.835,Cc1nn(-c2ccc(N3CCOCC3)nn2)c(C)c1CCC(=O)NCc1ccco1,16403.0
7922,CPD002455177,-6.443,Cc1cccc(N2C(=O)CC(c3c[nH]c4ccccc34)C2=O)c1,7923.0
6659,CPD000264205,-6.623,Cc1ccc(Nc2nc(-c3ccccc3)c(C(=O)Nc3cccnc3)s2)cc1C,6657.5
29027,CPD002443155,-5.368,O=CC1=C(c2ccccc2)SC(c2ccccc2)C(Cc2ccccc2)=C1,29037.0
75741,CPD002402753,-3.906,CCC1c2ccsc2CCN1C(=O)C1CCN(S(=O)(=O)c2ccc(C)c(C)c2)CC1,75745.0
77883,CPD000469178,-3.736,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,77879.0
67243,CPD002489696,-4.307,CC1(C)Cc2c(sc3c2c(=O)n(CCO)c(=O)n3CCCc2ccccc2)CO1,67233.0
38825,CPD002405101,-5.095,C=CCN(C(=O)Cc1nn(C)c(=O)c2ccccc12)C(C)C,38823.5
80605,CPD002375232,-3.392,Cc1ccc(C)c(-c2nn(CC(=O)Nc3ccccc3F)c(=O)c3c2CCCC3)c1,80604.0
11568,CPD000628749,-6.106,COc1ccccc1N1CCN(C(=O)CCc2nnc3ccc(N4CCOCC4)nn23)CC1,11569.5
65401,CPD001534985,-4.369,CCOc1ccc(C(=O)N(c2ccc(C)cc2)C2C=CS(=O)(=O)C2)cc1,65405.5
849,CPD000221252,-8.816,COc1c(C=NNC(=O)c2ccccc2O)c(CCN(C)C(C)=O)cc2c1OCO2,851.0
2644,CPD002488285,-7.956,Cc1nonc1CN1CCN(C(C(=O)O)c2c[nH]c3cc(Br)ccc23)CC1,2643.5
29648,CPD001337262,-5.35,O=c1c(-c2ccccc2)c(C(F)(F)F)oc2cc(O)ccc12,29639.0
3283,CPD000277550,-7.687,COc1ccc(NC(=N)Nc2nc(O)cc(CSc3nnc(C)s3)n2)cc1,3282.5
48200,CPD002430544,-4.854,N#Cc1cccc(CNCc2ccc(CN3CCCC3)cc2)c1,48181.5
42475,CPD002369110,-4.998,Cc1ccc(Cl)cc1NC(=O)NCc1nc(-c2ccccc2)oc1C,42481.5
20298,CPD002399026,-5.667,Cn1c(=O)c2c(ncn2Cc2ccc(F)cc2)n(C)c1=O,20293.5
19704,CPD002408638,-5.691,COc1ccccc1CN(Cc1cccs1)C(=O)Cc1n[nH]c(=O)c2ccccc12,19704.0
50216,CPD002398179,-4.802,O=C(COc1c(CO)cc(F)cc1CO)Nc1ccc(Cl)cc1F,50197.0
43080,CPD002418064,-4.982,O=C(O)C(Sc1ccc(F)c(Cl)c1)c1ccccc1,43083.0
36334,CPD002417512,-5.159,O=C(CSc1ccc2c(c1)OCCCO2)c1c[nH]c2ccccc12,36327.0
54444,CPD002485453,-4.69,COc1ccc(CN2CCN(S(=O)(=O)c3cc(OC)ccc3OC)CC2)cc1,54436.0
61681,CPD000723228,-4.485,Cc1cc(C)c(C#N)c(SCC(F)(F)F)n1,61684.0
13613,CPD002412278,-5.976,CS(=O)(=O)c1cccc(C(=O)N2CCCN(C(=O)c3ccccc3)CC2)c1,13613.5
5288,CPD002430714,-6.907,Fc1cccc(-c2nc(COc3ccc(Oc4ccccn4)cc3)co2)c1,5286.0
3261,CPD002438584,-7.694,O=C(O)CCCN1CCCCCC1,3261.0
31630,CPD002416561,-5.289,CN(CC(=O)NC(=O)NCc1ccccc1)C1CCCc2ccccc21,31629.5
56291,CPD002418935,-4.639,CC1CCN(C(C)C(=O)Nc2ccc(Cl)cc2C(F)(F)F)CC1,56299.0
39202,CPD002433295,-5.085,CCc1ccc(C(=O)N(CC)CC)o1,39213.0
44678,CPD002373290,-4.941,COCc1nn2c(=O)c(NC(=O)c3ccccc3)cnc2s1,44662.5
71408,CPD000592259,-4.14,CN1CCN(S(=O)(=O)c2cccc(C(=O)Nc3cccc(S(N)(=O)=O)c3)c2)CC1,71409.0
62221,CPD002452953,-4.469,Cc1ccc(NC(=O)Cc2nn(C)c(=O)c3ccccc23)cc1C,62232.0
3430,CPD002418537,-7.614,Cc1ccc(NC(=O)C(Sc2cccc[n+]2[O-])c2ccccc2)cc1,3430.0
58273,CPD002392607,-4.582,Cc1ccc(NC(=O)c2ccc3ccccc3n2)cc1Cl,58278.5
70003,CPD000716739,-4.201,CCOc1ccc(Oc2ccc(S(=O)(=O)N3CCOCC3)cc2NC(=O)CCNC(C)=O)cc1,69990.5
73348,CPD002410190,-4.047,CCOC(=O)N1CCN(S(=O)(=O)c2cc(C(C)C)c(C)cc2OCC)CC1,73348.0
2661,CPD002412457,-7.947,O=C(O)CC1(CC(=O)NC2CCN(Cc3ccccc3)CC2)CCCC1,2663.0
57458,CPD002400883,-4.606,Cc1nn(-c2ccccc2)c(C)c1CCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,57463.5
78765,CPD002438602,-3.65,Cc1ccsc1/C=C1\Oc2cc(OC(=O)c3cccs3)ccc2C1=O,78766.0
40556,CPD002500134,-5.048,Cc1ccc(C(=O)NCCC2=CCCCC2)s1,40558.0
16297,CPD000066358,-5.84,O=C(CCC(=O)c1cccs1)OCC(=O)N1CCN(C(=O)c2ccco2)CC1,16300.0
79638,CPD000364984,-3.545,COC(=O)Nc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCCCC3)C2)cc1,79639.0
6907,CPD002401213,-6.583,COc1cc2ccccc2cc1C(=O)Nc1nnc(C2CCCCC2)s1,6905.5
49646,CPD000419803,-4.816,Cc1ccc(C#CC[N+]2(C)CCCCC2)cc1,49656.5
20331,CPD002487152,-5.665,COc1ccc(NC(=O)Cc2c(C)c3ccc(O)cc3oc2=O)cc1OC,20345.5
69887,CPD002428688,-4.205,N#Cc1ccc(NC(=O)N(Cc2ccncc2)C2CC2)cc1,69889.0
15686,CPD002412041,-5.868,CC(c1cc(F)ccc1F)N(C)CCS(=O)(=O)CCC(N)=O,15685.5
59929,CPD002366565,-4.536,CC1(C)CCC[C@@]2(C)C1CCC1(C)OC(=O)C[C@@H]12,59927.0
37371,CPD002376225,-5.132,CCCCOc1cccc(C(=O)Nc2ccc(OC)c3ncccc23)c1,37367.0
21539,CPD002487195,-5.62,COc1ccccc1N1CCN(C(=O)C(C)Sc2nc(Cl)nc3nc[nH]c23)CC1,21535.0
37415,CPD000631569,-5.131,CCn1c(=O)c(CCC(=O)N2CCOCC2)c(C)c2c(C)nn(-c3ccccc3)c21,37407.0
47733,CPD002433145,-4.866,COc1ccc(C23CC4CC(CC(C(=O)N(C)Cc5ccc(OC)c(OC)c5)(C4)C2)C3)cc1,47732.5
782,CPD000647331,-8.864,CCc1cc(=O)oc2cc(OCC(=O)N3CCC[C@H]3C(=O)O)ccc12,783.0
1089,CPD002372672,-8.676,COc1ccc(NC(=O)c2c(NC(=O)CCC(=O)O)sc3c2CCC(C(C)(C)C)C3)cc1,1089.5
8883,CPD002429459,-6.331,CCONC(=O)C(NC(=O)Cc1ccc2ccccc2c1)C(C)C,8888.0
745,CPD002392628,-8.895,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)NC(=O)NCc1ccccc1,746.0
79929,CPD000124937,-3.505,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1,79931.5
31706,CPD002445120,-5.287,CC(CN(CCN(C)C)Cc1ccccc1)c1ccccc1,31702.5
38533,CPD002417739,-5.103,N#Cc1ccc(COc2ccccc2C#N)cc1,38516.5
11894,CPD002364945,-6.082,Clc1ccc(CSCCSc2nc3ccccc3s2)cc1,11898.5
