,compound_id,rdkit_smiles,docking_score,rank
1614,CPD002416497,Cc1ccc(CCC(=O)O)cc1Cl,-7.639,1764.5
1346,CPD002499581,CCc1cc(C(=O)O)sc1-c1ccc(C)cc1,-7.93,1470.0
2277,CPD002403458,C=C(C)Cn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,-6.37,2657.0
26,CPD002407545,Cn1c(=O)[nH]c(=O)c2c(C(=O)O)cc(C3CC3)nc21,-9.913,28.0
944,CPD000558700,Cc1ccc(-c2cc(C(=O)O)c3ccccc3n2)s1,-8.282,1024.0
601,CPD002489136,Cn1cc(C(C(=O)O)N2CCN(Cc3ccncc3)CC2)c2ccc(C(=O)O)cc21,-8.629,659.5
5487,CPD000808419,CCCc1cc(O)nc2nnc(SCC(=O)NCc3ccc4c(c3)OCO4)n12,-9.135,254.5
2643,CPD002442042,CCC(Oc1ccc(Cl)cc1)C(=O)O,-5.855,3337.5
4892,CPD002455079,O=C(Nc1ccccc1)c1cc2ccc(O)cc2oc1=O,-5.472,4010.0
4091,CPD002408999,Cc1nc2ccc(C(=O)OC(C)C(=O)NC(=O)NCc3ccccc3)cc2nc1C,-5.285,4364.0
1558,CPD002417569,O=C(O)c1ccc(CSc2cc(Cl)ccc2Cl)cc1,-7.71,1703.0
4887,CPD002428976,COc1cccc(CNC(=O)c2cc(C)cc(C)c2)c1,-5.771,3481.0
1683,CPD002440277,Cc1ccc2nc(CC(C)(C)CC(=O)O)c[n+]([O-])c2c1,-7.514,1840.5
3911,CPD002418780,Cc1c(C(=O)OCc2ccc(C#N)cc2)oc2ccccc12,-6.014,3113.0
5156,CPD002402379,CC1CCN(CC(=O)N2CCN(S(=O)(=O)c3ccccc3F)CC2)CC1,-3.004,6936.0
1091,CPD000035172,COc1cc(C2CC(C(F)(F)F)n3ncc(C(=O)O)c3N2)cc(OC)c1OC,-8.161,1190.5
3097,CPD002436438,Cc1cccc(CNCCc2c[nH]c3ccccc23)c1,-5.129,4678.0
3562,CPD002403291,O=C(NCCC(=O)N1CCN(c2ncccn2)CC1)c1ccc(Cl)cc1,-6.358,2671.0
4435,CPD002398127,CC(=O)c1ccc(NC(=O)c2nc(-c3ccccc3)oc2C)cc1,-5.347,4231.0
4896,CPD002409440,Cc1noc(NC(=O)CSc2nccn2-c2ccccc2)n1,-6.467,2560.5
2797,CPD002399283,CCCn1c(O)cc(=O)nc1SCC(=O)Nc1ccc(F)cc1,-5.62,3719.5
1106,CPD002488288,C#CCOc1cccc(C2CC(O)=Nc3c2c(C)nn3-c2ncnc3[nH]cnc23)c1,-8.15,1207.0
2926,CPD000135295,O=C(O)CC(O)(c1ccccc1)c1ccccc1,-5.448,4065.5
38,CPD002438369,Cn1cnc(C(=O)O)c1,-9.823,41.5
1658,CPD002413357,O=C(O)CCCSc1ccc(Cl)cc1,-7.554,1811.0
2775,CPD002441610,CC(C)CC(NC(=O)c1ccco1)C(=O)O,-5.647,3668.5
3288,CPD002367611,Cc1ccc(NC(=O)Nc2ccc3nc(N4CCOCC4)cc(C)c3c2)cc1,-4.757,5510.5
818,CPD002441390,O=C(O)c1cc(Cl)c(C(=O)O)cc1Cl,-8.394,890.5
4954,CPD002498449,NCCc1cccc(N)n1,-5.072,4822.0
4219,CPD002415105,Cc1ccc(C(=O)OC2CCOC2=O)s1,-4.33,6248.0
3387,CPD000555962,O=[N+]([O-])c1ccc(-c2nc(Nc3cccc(O)c3)c3ccccc3n2)cc1,-4.474,6033.0
835,CPD002442662,CC(C)N1C(=O)S/C(=C\c2cc(Br)ccc2OCc2ccc(C(=O)O)cc2)C1=O,-8.379,908.0
4751,CPD002407575,Cn1c(Oc2ccc(-c3ccc(Br)cc3)cc2)c(C#N)c(=O)n(C)c1=O,-3.915,6691.0
1576,CPD002488056,COc1ccc2[nH]cc(C(C(=O)O)N3CCN(CC(=O)N(C)C)CC3)c2c1,-7.688,1723.5
1867,CPD002430609,O=C(O)CCNS(=O)(=O)c1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc1,-7.135,2062.0
6211,CPD002376990,CCOC(=O)c1cnc2ccc(Cl)cc2c1Nc1ccccc1OCC,-4.456,6066.0
766,CPD002488951,CC(=O)N1CCN(C(C(=O)O)c2c[nH]c3ccc(NC(=O)C(C)C)cc23)CC1,-8.451,837.0
3937,CPD002375372,CCCn1c(CN2CCCCC2)nc2cc(NC(=O)c3cc(OC)c(OC)c(OC)c3)ccc21,-3.433,6871.0
5999,CPD000283393,Cc1cccn2cc(-c3cc4ccccc4oc3=O)nc12,-4.119,6512.0
4150,CPD002456316,COC(=O)c1cc(-c2ccco2)nc2c(C)cccc12,-5.247,4444.5
4628,CPD002373290,COCc1nn2c(=O)c(NC(=O)c3ccccc3)cnc2s1,-4.941,5107.5
451,CPD000001015,COc1cc(C(=O)NCCCCCC(=O)O)cc(OC)c1OC,-8.795,500.0
4096,CPD002499194,CC(C)C(C#CCN1CCCCC1)(c1ccccc1)c1ccccc1,-4.091,6539.0
1146,CPD002499979,Cc1cccc2c(C(=O)O)cc(-c3ccc(-c4ccccc4)cc3)nc12,-8.109,1249.0
4161,CPD002438314,CCCCCCCC[S+]([O-])CCO,-1.017,6996.0
2428,CPD002426776,CCCC(NC(=O)c1ccc(Cl)nc1)c1ccccc1,-6.153,2915.0
2242,CPD002393217,NC(=O)c1ccccc1NC(=O)c1cc(=O)c2ccccc2o1,-6.425,2600.5
6488,CPD002431909,N#Cc1cccc(NC(=O)NCCc2ccccn2)c1,-4.536,5909.5
5348,CPD002368360,CCCNC(=O)CSc1nnc(C(=O)Nc2ccccc2)s1,-4.617,5774.0
3592,CPD000365233,Cc1noc(C)c1C(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2Cl)CC1,-4.051,6584.0
1099,CPD002488442,Cc1nonc1CN1CCN(C(C(=O)O)c2c[nH]c3cc(Cl)ccc23)CC1,-8.156,1199.0
3858,CPD002371333,Cc1ccccc1CN1CCCN(c2ccc(C(=O)NCCc3nc4ccccc4[nH]3)cc2)C1=O,-6.201,2851.0
3999,CPD002454589,N#Cc1nc(-c2ccc(Cl)cc2)oc1NCc1ccccc1Cl,-4.27,6343.5
4034,CPD000249869,CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1ccc(N3CCOCC3)cc1)C2=O,-3.75,6767.5
1879,CPD002415303,O=C(O)CCNS(=O)(=O)c1ccc(F)cc1,-7.1,2075.0
5496,CPD001391854,CCOC(=O)C1=C(C)N(CC)C(=O)NC1c1ccc(OC(F)F)cc1,-4.422,6112.5
3767,CPD002490197,Cn1c(CN2CCN(c3ccc(NS(C)(=O)=O)cc3Cl)CC2)nc2ccccc21,-6.512,2509.0
170,CPD002454820,CCc1ccc(-c2csc(Nc3ccc(O)c(C(=O)O)c3)n2)cc1,-9.239,194.0
3672,CPD000712060,CCN(CC)CCNC(=O)c1ccc(NC(=O)c2cccc(-n3cnnn3)c2)cc1,-5.171,4593.0
299,CPD002413333,O=C(O)CNS(=O)(=O)c1cc(C(=O)O)ccc1Cl,-9.011,334.0
3553,CPD002436896,CSc1ccc(-c2nc3cnccn3c2NC2CCCCC2)cc1,-4.655,5714.0
3790,CPD002402436,Cc1cc(=O)oc2cc(NC(=O)Cc3ccc(Cl)c(Cl)c3)ccc12,-4.827,5357.0
5119,CPD000612705,O=C(COc1ccccc1Cl)Nc1ccc2oc(=O)ccc2c1,-5.532,3892.0
4083,CPD002393164,CCCCn1cnc2c1c(=O)[nH]c(=O)n2CC(C)C,-5.895,3284.0
6572,CPD002414638,N#CCCN(C(=O)COC(=O)c1cc(Cl)ccc1[N+](=O)[O-])c1cccc(C(F)(F)F)c1,-3.375,6886.0
982,CPD002413959,CC(C)CCOc1ccc(/C=C(/CC(=O)O)c2nc3ccccc3s2)cc1,-8.245,1065.5
271,CPD002500598,Cc1cc(C)c2ccc(C(=O)O)cc2n1,-9.045,306.5
2044,CPD000154340,CCc1nnc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCc4ccccc43)c2)s1,-6.751,2298.5
4772,CPD000018859,Cn1c(NC(=O)c2cc(Br)ccc2Cl)cc(=O)n(C)c1=O,-4.903,5193.0
2342,CPD002393922,O=C(CCc1c[nH]c2ccccc12)Nc1cccc(O)c1,-6.265,2767.0
5214,CPD000370408,O=C(O)CCc1nnc(SCC(=O)Nc2ccc(Br)cc2)nc1O,-9.349,140.5
517,CPD002489005,O=CN1CCN(C(C(=O)O)c2cn(CCC(=O)O)c3cc(Br)ccc23)CC1,-8.723,571.0
3431,CPD002419101,CC(C)(C)c1cc(C(=O)O)c(O)c(C(C)(C)C)c1,-4.314,6274.0
1227,CPD002486259,O=C(O)CCCc1c(-c2ccccn2)[nH]c2ccccc12,-8.044,1336.0
895,CPD002415759,O=C(O)c1c[nH]c2ccc(Br)cc12,-8.321,973.0
266,CPD002430583,COc1ccc(C(=O)O)c(OCc2ccc(C#N)cc2)c1,-9.055,299.0
6448,CPD001942848,COc1cccc(N2C(=O)CC(N3CCN(CC/N=C/C4=C(O)CC(C)(C)CC4=O)CC3)C2=O)c1,-5.384,4168.5
5268,CPD002368746,CC(=O)c1ccc(N2CCN(C(=O)c3noc4c3CCc3sccc3-4)CC2)cc1,-5.396,4153.0
6341,CPD002444232,[O-]c1c(-c2ccccc2)sc2c3ccccc3cc[n+]12,-5.639,3686.5
2200,CPD000154179,CCCn1nc(C(=O)N2CCc3ccccc3C2)c2ccccc2c1=O,-6.497,2533.5
6728,CPD002485086,FC(F)(F)c1cc(-c2ccco2)nc2c(-c3cccc(Cl)c3)cnn12,-4.994,5005.0
1535,CPD002437205,O=C(O)CCc1ccc(-c2ccc(Br)cc2)n1NC(=O)c1ccc(O)cc1,-7.736,1677.5
4579,CPD002430520,CCNC(=O)C1CCCN(Cc2ccc(C(F)(F)F)cc2)C1,-5.49,3968.0
3125,CPD002417242,O=C(O)C/C(=C/c1ccc(OC(F)F)cc1)c1nc2ccccc2s1,-5.059,4851.0
4782,CPD000795779,N#Cc1c(-c2ccc(Cl)cc2Cl)csc1N,-5.215,4500.0
4850,CPD002413705,CC(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl,-4.453,6069.5
5853,CPD002369937,COCCn1c(-c2cccc(OC)c2)cnc1NC(=O)NCCc1ccccc1,-4.601,5800.0
254,CPD000544705,Cc1c(C)c2c(OCC(=O)NCC(=O)NCC(=O)O)cc3c(c2oc1=O)CCC(C)(C)O3,-9.084,287.0
2785,CPD001531332,O=C(Cc1ccccc1)NCCc1c[nH]c2ccccc12,-5.638,3691.0
858,CPD001473128,CC(C)(C)c1ccc(NC(=O)CCC(=O)O)cc1,-8.358,931.5
4070,CPD002374600,Cc1ccc(CN(C(=O)Cc2coc3ccc(C(C)C)cc23)C2CCS(=O)(=O)C2)cc1,-5.041,4895.0
4750,CPD002401341,COc1ccc(-c2nc(C)c(C(=O)N3CCN(C(C#N)c4ccc(F)cc4)CC3)s2)cc1OC,-4.574,5848.0
6255,CPD002369132,CCOc1ccc(-c2nc(CNC(=O)Nc3cccc(C)c3C)c(C)o2)cc1,-5.318,4293.5
313,CPD000543333,Cc1coc2cc3oc(=O)c(CCC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(C)c3cc12,-8.993,348.0
3173,CPD002399044,CCOc1cc2ccccc2cc1C(=O)Nc1nnc(C2CC2)s1,-4.975,5034.0
2852,CPD002453150,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1ccccc1Br,-5.555,3847.5
1691,CPD002416360,O=C(O)CCS(=O)(=O)Nc1ccccc1,-7.502,1849.0
213,CPD002439285,CC(C)(C)C(=O)Nc1ccc(C(=O)Nc2ccc(CC(=O)O)cc2)cc1,-9.152,242.5
6209,CPD000628694,Cc1cccc(NC(=O)CCc2nnc3ccc(N4CCC(C)CC4)nn23)n1,-5.666,3636.0
2657,CPD002427976,O=C(NCCc1ccc(F)cc1)c1ccc(O)nc1,-5.839,3362.5
3133,CPD002416274,Cc1ccc(/C=C/C(=O)O)c(C)c1,-5.049,4874.5
1534,CPD002417008,CC(=O)c1ccccc1NC(=O)CC(C)(C(=O)O)c1ccccc1,-7.737,1676.0
2275,CPD002408306,Cc1cccc(C(C)C)c1NC(=O)Cc1c[nH]c2ccccc12,-6.372,2654.0
2828,CPD002417383,COc1cccc(NC(=O)CC(C)(C(=O)O)c2ccccc2)c1,-5.585,3784.5
6543,CPD002416226,Cc1ccc(NC(S)=NCC(C)(C)N2CCOCC2)cc1C,-3.415,6873.0
2013,CPD002487272,CC(CO)(CO)NC(=O)COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1,-6.83,2255.0
5614,CPD002431103,Cc1ccc(C(=O)NCCC(c2ccccc2)c2ccccc2)cn1,-4.567,5858.0
1956,CPD002438128,COc1ccc(CCNc2oc(-c3cccc4ccccc34)nc2C#N)cc1OC,-6.949,2170.0
1432,CPD002500708,COc1cc(C(=O)O)c(Br)c(OC)c1OC,-7.856,1561.5
5339,CPD001394774,O=C(c1nn(-c2ccccc2)c(=O)c2ccccc12)N1CCC1,-4.871,5257.0
1521,CPD002500018,O=C(O)CNC(=O)C(F)(F)C(F)(F)Cl,-7.755,1661.5
1978,CPD002417109,O=C(OCC(=O)c1c[nH]c2ccccc12)c1ccc(O)cc1,-6.898,2203.0
4759,CPD000368911,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)Nc3ccccc3N3CCOCC3)c2)CC1,-3.811,6745.0
5525,CPD002417468,COc1cc(/C=C(/C#N)C(=O)c2c(Cl)cccc2Cl)cc(OC)c1OC,-4.457,6062.5
4763,CPD002415893,Cc1cccc(C)c1NC(=O)CCl,-4.701,5627.5
5378,CPD002484822,CCCCC(=O)NC1(C(F)(F)F)C(=O)N(Cc2ccccc2)C(C)=C1C(=O)OC,-5.842,3359.5
2721,CPD002442143,Cc1ccc(O)c(C(=O)/C=C/c2ccccc2Cl)c1,-5.752,3513.0
2191,CPD002484384,Cc1ccc2nc(-c3ccncc3)cc(C(=O)NCc3cccnc3)c2c1,-6.507,2521.0
3522,CPD002406928,O=C(NCCc1ccc(F)cc1)c1[nH]c2ccccc2c1Cl,-6.552,2473.0
3687,CPD002373752,O=C(Nc1ccccc1Cl)c1nc2ccccc2nc1N1CCCCC1,-5.456,4045.5
2912,CPD002443508,O=C(O)CSC(=O)c1ccccc1Cl,-5.468,4021.0
4760,CPD002428856,O=C(CCc1ccsc1)NCC1CCCC1,-4.887,5223.0
6815,CPD002453854,O=C(CCc1cc(Cl)no1)Nc1ccc2oc(-c3ccc(F)cc3)cc(=O)c2c1,-5.843,3355.0
1331,CPD002488483,CC(=O)Nc1ccc2[nH]cc(C(C(=O)O)N3CCN(c4ncccc4C#N)CC3)c2c1,-7.94,1454.0
5936,CPD002409192,Cc1nc2ccccc2n1CC(O)COc1ccccc1F,-6.099,2987.0
1539,CPD002485948,CCCc1cc(=O)oc2cc(OCC(=O)O)c(Cl)cc12,-7.73,1681.0
5147,CPD002401026,CC1CN(c2nc(-c3ccsc3)nc3ccccc23)CCO1,-5.544,3871.0
2538,CPD002202437,O=C(O)CNS(=O)(=O)c1cccc(Br)c1,-6.014,3113.0
5779,CPD002439073,Cc1ccc(C)c(NC(S)=NNC(=O)C(c2ccccc2)c2ccccc2)c1,-3.993,6646.5
1289,CPD000300504,O=C(O)CSCc1ccc(Br)cc1,-7.976,1405.5
2855,CPD002398469,Cc1cccc(C)c1NC(=O)CCc1c[nH]c2ccccc12,-5.547,3867.5
850,CPD002427209,COc1ccc(C(=O)/C=C/c2ccc(F)c(F)c2)cc1CC(=O)O,-8.368,923.0
2736,CPD002428787,O=C(/C=C/c1ccccc1Br)c1ccc(O)c(CCCl)c1,-5.718,3558.5
6425,CPD002411209,Cc1[nH]c2ccccc2c1C(=O)C(=O)N1CCC(C(=O)N2CCCC2)CC1,-4.494,6002.5
1060,CPD002488983,O=C(O)Cn1cc(C(C(=O)O)N2CCN(CC(=O)N3CCCC3)CC2)c2ccc(F)cc21,-8.184,1157.0
4554,CPD002413051,CCCCN=C(S)NN,-3.24,6912.0
2565,CPD002488334,O=C(O)C(c1c[nH]c2cc(Br)ccc12)N1CCCN(c2ccc(C(F)(F)F)cn2)CC1,-5.976,3167.0
1503,CPD002443786,O=C(O)C(Sc1cnc2ccccc2n1)c1ccccc1,-7.778,1640.5
585,CPD002442719,O=C(O)COc1ccc(/C=C2/NC(=O)NC2=O)cc1I,-8.653,643.0
3181,CPD000387060,COc1ccc(C(=O)/C=C/c2ccc(O)cc2)cc1,-4.958,5069.0
1401,CPD002484838,Cn1cc2c(C(F)(F)F)cc(=O)n(CCC(=O)O)c2n1,-7.883,1527.0
762,CPD002412798,Cc1ccc(C(=O)O)cc1NC(=O)c1ccco1,-8.456,831.5
4446,CPD002406581,Cc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)C3CCCC3)cc2)c(C)c1,-2.558,6969.0
3187,CPD000372551,Cc1ccc(/C=C/C(=O)O)c(Br)c1,-4.952,5085.0
5418,CPD002410009,CCCCn1c(N)c(N(Cc2ccco2)C(=O)Cn2c(CC)nc3ccccc32)c(=O)[nH]c1=O,-5.761,3500.0
1454,CPD002484154,CCc1nnc(NC(=O)c2cc(-c3ccc(C)cc3)nc3ccccc23)s1,-7.828,1584.0
5148,CPD000827029,Cc1cc(C(=O)OCC(=O)N(C)c2ccccc2)c2ccccc2n1,-6.769,2286.5
2285,CPD002429488,COc1cc(/C=C/C(=O)c2ccc(O)cc2)cc(Br)c1O,-6.36,2670.0
3321,CPD002488275,O=C(O)C(c1c[nH]c2cc(Br)ccc12)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,-4.664,5688.5
688,CPD000589761,O=C(O)c1nn(CCOc2ccccc2F)c(=O)c2ccccc12,-8.541,756.0
5558,CPD002416733,CCN(CC)S(=O)(=O)c1cc(C)c(C)c([N+](=O)[O-])c1,-3.827,6734.0
4616,CPD002408638,COc1ccccc1CN(Cc1cccs1)C(=O)Cc1n[nH]c(=O)c2ccccc12,-5.691,3594.0
6351,CPD002490319,CC(=O)N1CCN(C(=O)Cn2ccc3cc(Br)ccc32)CC1,-5.721,3552.5
1118,CPD002427235,COc1ccc(-c2nc3ccccc3c(C)c2CC(=O)O)cc1OC,-8.141,1221.0
3375,CPD002484958,Cc1nn2c(C(F)F)cc(-c3ccc(F)cc3)nc2c1Br,-4.5,5987.5
2997,CPD002431860,O=C(Nc1ccc(F)c(F)c1F)c1ccccc1-c1ccccc1,-5.322,4287.0
5569,CPD002440250,CC1(C)C2CCC1(C(=O)Nc1ccc(C(F)(F)F)cc1)c1nc(C#N)c(C#N)nc12,-3.668,6799.0
6792,CPD002403620,Cc1ccc(C)c(OCC(O)Cn2nc(C)c3ccccc3c2=O)c1C,-4.093,6536.0
4606,CPD002375232,Cc1ccc(C)c(-c2nn(CC(=O)Nc3ccccc3F)c(=O)c3c2CCCC3)c1,-3.392,6879.0
2631,CPD002417128,CC(CC(=O)Nc1ccccc1)(C(=O)O)c1ccccc1,-5.882,3302.0
2419,CPD002393874,Cc1cccc(C)c1NC(=O)Cc1c[nH]c2ccccc12,-6.164,2898.0
1760,CPD002488460,Cc1cc(N2CCN(C(C(=O)O)c3c[nH]c4ccccc34)CC2)nc2ccccc12,-7.367,1930.5
6596,CPD000241394,Oc1ccc(C2(c3ccccc3O)CCCCC2)cc1,-5.431,4097.5
6939,CPD000004034,CCOC(=O)CNC(=O)CSc1ncnc2c1cnn2-c1ccc(OC)cc1,-6.105,2980.5
1397,CPD000227358,O=C([O-])c1cc(-c2ccco2)nc2ccc(Br)cc12,-7.887,1522.5
6062,CPD002455873,COc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1NC(=O)c1ccccc1,-6.198,2857.0
2540,CPD002402511,CC(=O)c1cccc(NC(=O)CN2CCN(CCc3ccccc3)CC2)c1,-6.009,3118.0
4764,CPD002488947,CSc1ccc(C2CC(O)=Nc3nc(N)sc32)cc1,-5.124,4692.5
6231,CPD002434115,CN(C)CCCN1C(=O)CSC1c1ccc(Cl)cc1,-5.575,3807.5
6707,CPD002371017,O=C(Nc1ccc(F)cc1)c1nc2ccccc2nc1N1CCOCC1,-5.211,4514.0
159,CPD002483895,Cc1sc(NC(=O)CCC(=O)O)c(C(N)=O)c1-c1ccc(C(C)C)cc1,-9.266,181.0
1404,CPD002397437,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)O)c1ccccc1F,-7.88,1530.5
2408,CPD000623298,Cc1ccc(-c2nc(CS(=O)(=O)CC(=O)NCCCN3CCOCC3)c(C)o2)cc1,-6.179,2879.5
6131,CPD000653934,COc1ccccc1C(=O)Nc1ccnn1C1CCN(Cc2csc(C(C)=O)c2)CC1,-4.546,5892.0
1917,CPD002488271,O=C(O)C(c1c[nH]c2ccc(Br)cc12)N1CCN(c2nsc3ccccc23)CC1,-7.029,2127.0
6360,CPD002432993,O=C(CSc1ccc2c(c1)OCCCO2)Nc1ccccc1C(=O)c1ccccc1,-4.655,5714.0
2304,CPD002414118,Cc1ccc(S(=O)(=O)NCC(=O)O)cc1C,-6.325,2704.5
6705,CPD002374199,CCCN(C(=O)Cn1nc(Cc2ccncc2)c2ccccc2c1=O)c1ccc(F)cc1,-3.457,6868.0
2961,CPD002415334,CCC(C)(CC(=O)O)Cc1nc2ccccc2s1,-5.394,4155.5
1880,CPD002498133,COc1cc(/C=C/C(=O)O)cc(Br)c1OC,-7.098,2076.0
2971,CPD002484117,CCc1ccc(-c2cc(C(=O)NCC3CCCO3)c3cc(C)ccc3n2)cc1,-5.374,4185.5
1942,CPD002415558,CCOc1c(Cl)cc(/C=C/C(=O)O)cc1OC,-6.98,2153.0
4226,CPD002417543,CCOC(=O)C1C(=O)C=C(c2ccc(C)cc2)CC1c1cccs1,-5.618,3723.0
3896,CPD002404125,COc1ccccc1OCC(=O)Nc1ccc2c(=O)c3cccc(Cl)c3oc2c1,-5.212,4511.0
6427,CPD002400183,COc1ccc(NC(=O)c2cc(=O)c3cc(C)ccc3o2)cc1OC,-4.781,5467.5
6399,CPD002411665,COc1ccc(NC(=O)CN(Cc2ccc3c(c2)OCO3)C2CCCC2)cc1,-4.04,6595.0
5883,CPD002371734,CCOC(=O)c1c(NC(C)=O)sc2c(OCc3ccc(F)cc3)c(Br)ccc12,-5.625,3713.5
5672,CPD002306551,O=C(O)c1cnc(/C=C/c2cc(Cl)c3c(c2)OCCCO3)s1,-8.186,1149.5
3846,CPD002365071,CCOC(=O)C1=C(N)OC(C)=C(C(=O)OC(C)C)C12C(=O)Nc1ccc(Br)cc12,-4.039,6599.0
6935,CPD002443522,O=C(NC(CO)C(=O)O)OCc1ccccc1,-8.27,1034.5
2458,CPD002488236,COc1ccc(C2CC(O)=Nc3c2c(C)nn3-c2ncnc3[nH]cnc23)cc1O,-6.116,2965.0
3470,CPD002499480,CCC(C)C(NC(=O)NCc1ccc(C)cc1)C(=O)O,-4.011,6632.5
4980,CPD002404518,O=C(NCc1cccs1)c1cc2ccccc2[nH]1,-4.972,5039.0
1832,CPD000274399,O=C(Cn1nc(-c2ccccc2)c2ccccc2c1=O)Nc1cccc(O)c1,-7.213,2020.0
1748,CPD002488940,COc1ccc(-c2nc3c(s2)CN(C(C(=O)O)c2c[nH]c4cc(CO)ccc24)CC3)cc1OC,-7.387,1915.0
4977,CPD001890663,CC(C)c1noc(C(C)Nc2ccc3oc(C(C)(C)C)nc3c2)n1,-4.419,6117.5
133,CPD002375136,Cc1ccc(Cn2c(SCC(=O)O)nc3c2c(=O)n(C)c(=O)n3C)cc1,-9.324,150.0
5838,CPD002392925,COc1ccc(N(CC(=O)N2CCN(C)CC2)S(=O)(=O)c2ccccc2)cc1Cl,-4.048,6588.0
4381,CPD002365082,CC1C(c2cccs2)=[N+]([O-])C(C)(c2ccc(Br)cc2)N1O,-5.448,4065.5
2847,CPD002488318,Cc1nn(-c2ncnc3[nH]cnc23)c2c1C(c1ccc(F)c(F)c1)CC(O)=N2,-5.563,3830.0
6630,CPD002408498,O=C(COC(=O)c1c[nH]c2ccccc12)Nc1ccc(N2CCOCC2)cc1,-5.18,4575.0
4051,CPD002483998,CCOC(=O)C1=C(C)N=C2SCC(=O)N2C1c1cccc(OC)c1,-5.096,4767.5
5170,CPD000498098,COc1ccc2oc(=O)c(C(=O)NCc3ccc(C)cc3)cc2c1,-5.045,4882.0
2459,CPD001853482,Cc1cccc(NC(=O)NCCc2nnc3n2CCCCC3)c1,-6.115,2966.5
1338,CPD002417174,O=C(O)CCSc1ccccc1F,-7.933,1464.0
5230,CPD002407241,COc1cccc(OCCNC(=O)c2ccc3[nH]c(C)c(C)c3c2)c1,-6.629,2385.5
6383,CPD001269995,O=C(COC(=O)CCN1C(=O)C2CC=CCC2C1=O)NCCc1ccc(F)cc1,-5.379,4177.5
424,CPD002500589,O=C(O)c1cc(-c2ccc[nH]2)nc2ccccc12,-8.822,469.5
6920,CPD002397928,CCCn1c(C)cc(C(=O)COC(=O)c2cc(C)nc3ccccc23)c1C,-4.078,6553.5
1904,CPD002489508,COc1cccc(C(=O)NCCCNC(=O)c2nc(O)c3ccccc3n2)c1,-7.055,2108.0
6618,CPD002414146,CC(NC(=O)CSc1nc2cc(Cl)ccc2s1)C1CC2CCC1C2,-4.862,5285.5
4302,CPD001246164,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1ccc(OC(F)F)cc1,-3.684,6791.0
6487,CPD000646643,COc1cc(C(=O)NC(=S)N2C[C@H]3C[C@H](C2)c2cccc(=O)n2C3)cc(OC)c1OC,-6.93,2187.5
627,CPD002489101,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(CCC#N)CC1)cn2CCC(=O)O,-8.599,687.5
6472,CPD002453905,CC(C)Oc1ccc(C(=O)/C(=C\c2cccnc2)c2nc3ccccc3o2)cc1,-4.376,6179.5
356,CPD000136796,COc1ccc(C(=O)Cn2c3ccccc3n3nc(CCC(=O)O)c(=O)nc23)cc1OC,-8.933,394.0
65,CPD002442763,CC(Oc1ccc(/C=N\c2ccc(N3CCOCC3)cc2)cc1)C(=O)O,-9.611,71.0
4401,CPD002438498,COc1cccc(C(=O)Oc2ccc(F)cc2C(=O)/C=C/c2ccc(F)cc2)c1,-4.305,6289.5
3596,CPD000174168,CN1CCN(c2ccc([N+](=O)[O-])c3cccnc23)CC1,-4.764,5498.0
769,CPD000278349,Cc1cc(C)n(Cc2cc(C(=O)O)c3ccccc3n2)n1,-8.451,837.0
2813,CPD002363786,CCOC(=O)N1CCN(c2cc(C(=O)O)c3cc(NC(=O)CC(C)C)ccc3n2)CC1,-5.599,3761.0
3311,CPD002434097,Cc1cccc2c(C(=O)O)cc(-c3ccccc3)nc12,-4.706,5619.0
4721,CPD002437358,CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)Cc1ccc(-c2ccccc2)cc1,-4.022,6619.5
5938,CPD002370203,CCOc1ccc(CN(Cc2ccccc2)Cc2cc(=O)n3nc(CC)sc3n2)cc1,-5.871,3315.0
1378,CPD000042833,CCc1cc(=O)oc2cc(OC(C)C(=O)O)c(Cl)cc12,-7.905,1503.5
2768,CPD000273470,O=C(O)CCC(=O)c1cccs1,-5.658,3649.5
73,CPD002488034,Cc1oc2cc(OCC(=O)N3CCC(C(=O)O)CC3)ccc2c(=O)c1-c1ccc(Cl)cc1,-9.567,80.0
2474,CPD002436248,CCCc1nnc2c(=O)n(CC(=O)Nc3ccccc3C(=O)OCC)c3ccccc3n12,-6.095,2993.0
1128,CPD002427045,COCc1cccc(C(=O)NCc2ccc(C(=O)O)cc2)c1,-8.131,1231.0
