,rdkit_smiles
49170,CCOC(=O)C1C(=O)OC2(CCOC(C)(C)C2)C1C#N
61836,CNC(=O)CSC12CC3CC(CC(C3)C1)C2
70150,CCc1ccc2c(c1)c1nc(C)sc1n2S(=O)(=O)c1ccc(C)cc1
19991,O=S(=O)(c1ccc(SCc2cc(Cl)c3c(c2)OCCCO3)nc1)N1CCCC1
42094,Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1S(=O)(=O)N1CCCC1
6392,CN(Cc1ccc(Cl)cc1Cl)S(=O)(=O)c1cccc2c1N=S=N2
80460,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)c3cc(Cl)ccc3OCC)CC2)CC1
82365,COc1ccc(C(=O)N2Cc3ccccc3CC2C(N)=O)cc1S(=O)(=O)N1CCCC1
24582,Cc1ccc(-c2ccsc2C(=O)N2CCN(S(=O)(=O)c3ccc(F)cc3F)CC2)cc1
60835,CCc1nc(C)c(C(=O)O)s1
47104,CSC(SC)=C1C(=O)OC(C)(C)OC1=O
82975,COc1ccc(NS(=O)(=O)c2ccc(F)c(F)c2F)cc1S(=O)(=O)N1CCOCC1
71202,CCOc1ccc(C(C)NC(=O)OC)cc1
24281,Cc1ccc(S(=O)(=O)N(C)Cc2c(C)nn(-c3ccccc3)c2C)cc1
81465,Cc1ccc(C(=O)OCC(=O)N2CCCC2=O)cc1S(=O)(=O)N1CCOCC1
1217,CCOc1ccc(S(=O)(=O)NCc2ccco2)cc1
9631,Cc1ncc(-c2ccc(C)c(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)c2)o1
76041,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)OCC(=O)c2ccc3c(c2)NC(=O)CO3)cc1
19454,COc1ccc(S(=O)(=O)N2CCSC2c2cc(OC)ccc2OC)cc1
54548,Cc1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2NN=Cc2ccccc2)c(C)c1
66105,O=C(O)CCC(=O)C1CC(=O)OC1C(=O)O
80698,CCN(C(=O)COC(=O)c1ccc(C)c(S(=O)(=O)N2CCOCC2)c1)C1CCS(=O)(=O)C1
56454,CCN=C(S)NCC12CC3CC(CC(C3)C1)C2
73034,CCOC(=O)c1cc(CC)sc1N
72429,CCn1cc(C(=O)N2CC(C)CC(C)C2)c(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc21
28764,Cc1nc2cc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)ccc2o1
80941,Cc1cc(C)c(S(=O)(=O)N2CCN(C(=O)c3ccc(-n4cncn4)c([N+](=O)[O-])c3)CC2)c(C)c1
11223,Cc1cc(NS(=O)(=O)c2cc(-c3ccc4nnc(C)n4n3)ccc2C)c(C)cc1Br
27604,COc1ccc(C(=O)OCc2nc(-c3ccc(F)cc3)no2)cc1S(=O)(=O)N1CCCC1
3329,Cc1ccc(S(=O)(=O)N2CCN(C(=O)Cc3sc(C)nc3-c3ccc(F)cc3)CC2)c(C)c1
78813,COc1ccc(-c2cc(C)no2)cc1S(=O)(=O)N1CCN(C(=O)c2ccco2)CC1
19561,COc1cc(C)c(C)cc1S(=O)(=O)n1nnc2ccccc21
32333,O=S(=O)(NCc1ccc2c(c1)OCCO2)c1ccccc1Cl
77122,CN(CCO)S(=O)(=O)c1ccc2c(c1)C(=NN)c1cc(S(=O)(=O)N(C)CCO)ccc1-2
75364,CCOC(=O)C1CCN(C(=O)COc2ccc(S(=O)(=O)N3CCCC3)cc2C)CC1
57213,CCOC(=O)C(NC(=O)/C=C/c1ccc(OCC)c(OC)c1)C(=O)OCC
65723,C[N+](C)(N)CCCl
78506,Cc1nc2sccn2c(=O)c1S(=O)(=O)N1CCN(c2cccc(Cl)c2)CC1
62792,CC(C)NC(=O)NC(=O)CN(C)C(C)C(C)(C)C
72166,Cc1c(C(=O)N2CCC3(CC2)OCCO3)oc2ccc(S(=O)(=O)N3CCOCC3)cc12
64776,CCCCOCCCNC(=O)CCC(=O)NC1CCCC(C)C1C
63626,O=C(CCC1CCCO1)NCC1CCCO1
82187,CC(=O)N1CCN(S(=O)(=O)c2cccc(C(=O)N(C)Cc3ccc(C)o3)c2)CC1
82769,CCCCN(C(=O)COC(=O)c1nc2nc(C)cc(C)n2n1)C1CCS(=O)(=O)C1
38071,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2S(=O)(=O)c1ccc(Br)cc1
24317,COc1ccc(NS(=O)(=O)c2ccc3c(c2)OCCCO3)cn1
73434,COc1ccc(OC)c(N(CC(=O)N2CCCC2)S(=O)(=O)c2ccc(OC)c(OC)c2)c1
81186,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCc3c(C)noc3C)CC2)cc1C
66189,CNC12CC3CC(CC(C3)C1)C2
40064,Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1S(=O)(=O)NC(C)C
82198,CCOC(=O)C1CCN(C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2C)CC1
27268,CN(C1CCCCCC1)S(=O)(=O)c1ccc2oc(=O)ccc2c1
42088,CCN(CC)S(=O)(=O)c1nc(C)c(Cl)c(C)c1C#N
55945,CCN(CC)S(=O)(=O)c1ccc(N(C)C)c(NS(=O)(=O)c2cccs2)c1
27082,Cc1ccc(S(=O)(=O)N(C)C(C)c2cc3ccccc3o2)cc1
80782,CC1CCCCN1C(=O)COC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1
64599,CCOC(=O)CCc1cc(C(=O)OCC)c(CCC(=O)OCC)cc1C(=O)OCC
52500,NC(CC(=O)O)C(F)(F)F
12310,CCOC(=O)N1CCN(C(=O)CN(c2cccc(OC)c2)S(=O)(=O)c2ccc(C)cc2)CC1
31221,CCN(CC)S(=O)(=O)c1ccc2nc(O)cc(C(=O)N(C)CC3CC3)c2c1
13318,Cc1cc(C)n(-c2nc3ccccc3nc2N2CCN(S(=O)(=O)c3ccc(C)c(C)c3)CC2)n1
34790,COc1ccc(C2SCCN2S(=O)(=O)c2ccc(C)cc2)cc1OC
2244,CN1CCN(S(=O)(=O)c2ccc(Br)c3ccccc23)CC1
56680,CCN(CC)S(=O)(=O)c1ccc(S(=O)(=O)Nc2ccc(C(C)C)cc2)cc1
62778,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(C(C)C)cc2)cc1
18549,O=S(=O)(c1cc(Cl)ccc1Cl)N1CCN(c2nnnn2-c2ccccc2)CC1
51906,CCCN(CCC)S(=O)(=O)c1ccc(SCC(=O)OCC)c([N+](=O)[O-])c1
53961,CC(C)CCN=C(N)S
81525,CC1CCN(C(=O)COC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)CC1
63822,CC(C1CC1)N(C)CC(=O)NC(C)(C#N)C(C)C
60269,CC(O)CNS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1
47868,Cc1cc(S)nc(S)n1
65771,N#CC1(C#N)CC1(C#N)C(N)=O
76315,O=C(OCC(=O)N1CCCCCC1)c1ccc(S(=O)(=O)N2CCOCC2)cc1
6130,Cc1cc(S(=O)(=O)N2CCOC23CCN(C(=O)c2cccc(F)c2)CC3)ccc1F
76112,CN(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)c2ccc3c(c2)NC(=O)CO3)cc1
19503,COc1ccc(COC(=O)C2CCN(S(=O)(=O)c3c(Cl)cccc3Cl)CC2)cc1F
15934,Cc1cc(C)n2nc(N(Cc3ccc(C#N)cc3)S(=O)(=O)c3ccc(Cl)cc3)nc2n1
30814,Cc1ccc(SCCC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)s3)CC2)cc1
47574,ON=C1CCCCCCCCCCC1
58441,CC(OC(=O)C1CCC1)C(=O)NC(N)=O
52062,CC1(C)CC(=O)C(CCS(=O)(=O)OCC(F)(F)C(F)F)(CCS(=O)(=O)OCC(F)(F)C(F)F)C(=O)C1
63298,COCCN(Cc1ccco1)C1CCCC1
35259,O=C(CSc1nnc(-c2ccc(S(=O)(=O)N3CCCCCC3)cc2)o1)c1ccc(Cl)cc1
40065,Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1S(=O)(=O)N1CCCCC1
34240,CN(Cc1ccco1)C(=O)COc1ccc(N(C)S(=O)(=O)c2cccs2)cc1
3997,COc1ccc(S(=O)(=O)NC2CCCCC2)c2cccnc12
6604,CCOC(=O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1C
20961,O=S(=O)(c1ccc(SCc2cc(Cl)c3c(c2)OCCCO3)nc1)N1CCOCC1
78363,Cc1ccc(C)c(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCCC4)cn3C)CC2)c1
25747,O=C(C1=Cc2cc(Cl)ccc2OC1)N1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
48903,CCCCCNC(=O)C12CC3CC(CC(NC(C)=O)(C3)C1)C2
83301,CCc1noc(C)c1C(=O)N1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1
49838,CCCCCCCCOc1ccc(OC(=O)/C=C/c2ccc(OC)cc2)cc1
30925,Cc1cnc2c(S(=O)(=O)N3CCN(C(C)CC#N)CC3)cccc2c1
26112,Cc1ccc(C)c(S(=O)(=O)N2CCCC2c2nc3ccccc3[nH]2)c1
65245,CN(CC(O)COC(CCl)CCl)S(=O)(=O)[O-]
81795,CCCCN(C(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1)C1CCS(=O)(=O)C1
76380,CCOC(=O)c1ccc(S(=O)(=O)N2CCN(C(=O)c3nn(C)c(=O)c4ccccc34)CC2)cc1
73411,CCOC(=O)C(C(=O)OCC)C(NS(=O)(=O)c1ccccc1)(C(=O)OC)C(F)(F)F
77388,CC1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(-n4cnnn4)cc3)CC2)CC1
56518,Cc1ccc(S(=O)(=O)NC(C)c2cccs2)cc1
75134,Cc1cc(S(=O)(=O)N2CCCC2)ccc1OCC(=O)N1CCC(C(N)=O)CC1
26845,CC(c1ccc(S(C)(=O)=O)cc1)N(C)S(=O)(=O)c1cc(Cl)cc(Cl)c1
58514,CN(CC(=O)O)S(N)(=O)=O
72604,CCOC(=O)c1cc(=O)cc(C(=O)OCC)o1
3331,COc1ccc(COC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2N2CCOCC2)cc1
34658,COCCN(Cc1cccs1)S(=O)(=O)c1ccc(Br)cc1Cl
31910,CN1CCN(S(=O)(=O)c2ccc(N(C)CCOc3cccc(Cl)c3)nc2)CC1
28879,O=C(Cn1c(=O)oc2cc(S(=O)(=O)N3CCCCCC3)ccc21)c1ccc(Cl)cc1
68144,Cc1csc(SCC(=O)[O-])n1
73511,Cc1ccc2c(c1)n(S(=O)(=O)c1cccs1)c(=O)n2S(=O)(=O)c1ccsc1
80416,CCOC(=O)C1CCN(C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)CC1
82229,Cc1cnc(C(=O)N2CCN(S(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)cn1
72164,Cc1c(C(=O)N2CCOCC2)oc2ccc(S(=O)(=O)N3CCCCCC3)cc12
24447,COc1ccc2cc(C(=O)N3CCN(S(=O)(=O)c4ccccc4C(F)(F)F)CC3)c(C)nc2c1
7127,CCOC(=O)c1c(S(=O)(=O)Nc2cc(C)ccc2OC)c(C)n(C)c1C
10975,COc1cccc(-n2nnc3c(N4CCN(S(=O)(=O)c5ccccc5F)CC4)ncnc32)c1
73431,CCOC(=O)C1CCN(C(=O)COc2ccc(S(=O)(=O)NC(C)C)cc2)CC1
77505,CCOC(=O)C1CCN(C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2C)CC1
49655,Cc1ccc(S(=O)(=O)NCC(CCC(=O)O)C(F)(F)F)cc1
64581,CC(C)=CCCC(C)CCCC(C)=NNC(N)=O
22639,O=C(c1ccc(-n2cccc2)cc1)N1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2Cl)CC1
71579,CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCOCC3)o2)cc1
69762,CC(=O)NC12CC3CC4C5CC(CC41)CC2C5C3
83095,O=S(=O)(Nc1cc(S(=O)(=O)N2CCOCC2)ccc1NCC1CCCO1)c1ccccc1
63581,CCCCC(=O)N(C)Cc1ccc(OC)cc1
69314,CCOC(=O)/C=C1\O[C@@]2(O)C[C@H](C1C(=O)OCC)[C@H]1CO[C@@H]2O1
9600,Cc1ncc(-c2ccc(S(=O)(=O)N3CCN(c4cc(Cl)ccc4C)CC3)cc2)o1
23837,CN(Cc1ccccc1Cl)S(=O)(=O)c1cccc2c1N=S=N2
64226,CN(C)C1(C#CCCCCC#CC2(N(C)C)CCCCC2)CCCCC1
63790,NC(=O)CN(CC1CCOC1)C1CC1
54416,Cc1ccc(NS(=O)(=O)c2ccc(NN)c([N+](=O)[O-])c2)c(C)c1
73136,Cc1nnc(SCC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)n1-c1ccccc1
75078,CCOC(=O)N1CCC(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)CC1
26206,Cc1cccc(NS(=O)(=O)c2cc(C)c(Br)cc2C)n1
970,Cc1ccc(C)c(S(=O)(=O)Nc2ccc3sc(C)nc3c2)c1
4121,CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CCN(c3ncccn3)CC2)c1
77506,Cc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(=O)N1CCC(C(N)=O)CC1
80519,O=C(C1CCCO1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1
73032,N#Cc1ccc(CSc2nnc(-c3cccc(S(=O)(=O)N4CCCCC4)c3)o2)cc1
13132,CCOC(=O)c1ccc(S(=O)(=O)N2CCC3(CC2)NC(=O)c2ccccc2N3)cc1
81805,CCN(C(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1)C1CCS(=O)(=O)C1
60315,Cc1c(Cl)ccc(S(=O)(=O)NCCO)c1Cl
44726,COc1ccc(N2CCCCS2(=O)=O)cc1S(=O)(=O)N(C)CCc1ccncc1
35859,CCOC(=O)c1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2ccc(C)cc2C)cc1
48280,Cc1cc(SCC(=O)O)c(C)cc1Br
81284,CC12CCC(=O)N1C(C(=O)N1CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC1)CS2
61988,CC(C)OCCCNC(=O)C1CCCCC1
24282,Cc1nn(-c2ccccc2)c(C)c1CN(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1
22103,CN(Cc1ccc(Cl)cc1)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O
57245,CCOC(=O)C(C#N)C(C#N)c1ccccc1
75370,COc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)N3CCC(C(N)=O)CC3)cc2)cc1OC
77474,COc1ccc(OC)c(S(=O)(=O)N2CCCC(C(=O)N3CCC(C(N)=O)CC3)C2)c1
9630,Cc1cc(C)cc(NS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)c1
48936,CC(=O)NC12CC3CC(C1)CC(C(=O)NCC1CC1)(C3)C2
15558,CCCNS(=O)(=O)c1ccc(N2C(=O)CCS2(=O)=O)cc1C
78603,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c5c3CC(=O)N5CC(C)S4)CC2)cc1
73071,CN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)OCC(=O)N2CCOCC2)cc1
81483,CCn1c(SCC(=O)N(C)CCC#N)nc2cc(S(=O)(=O)N3CCOCC3)ccc21
74632,CCN(CC)c1ccc(C(=O)O)cc1
48284,COC(=O)c1cc(N)cc(C(=O)OC)c1
50767,CC1(C)C2CCC1(C)C(OC(=O)C[N+]1(CC(=O)OC3CC4CCC3(C)C4(C)C)CCCCC1)C2
47752,CC(C)C(NC(=O)C(NC(=O)C1O[C@@H]2OC(C)(C)O[C@@H]2[C@H]2OC(C)(C)O[C@@H]12)C(C)C)C(=O)O
14935,CCc1nc2n(n1)C1(CCCCC1)[C@@H]1CCCC[C@@H]1N2C(=O)COC
15370,COc1ccc(S(=O)(=O)NC(C)c2ccccc2)cc1-c1noc(C(C)(C)C)n1
21133,Cc1ccc(S(=O)(=O)N2CCCN(c3nnnn3-c3ccccc3)CC2)cc1
15757,CCN(CCc1ccncc1)S(=O)(=O)c1cc(N2C(=O)CCS2(=O)=O)ccc1OC
32336,CCN(CC)S(=O)(=O)c1ccc(Oc2ccc3c(C)cc(=O)oc3c2)c([N+](=O)[O-])c1
50217,N#CCSc1sc(=S)sc1SCC#N
83207,CCOC(=O)C1=C(COC(=O)c2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)NC(=O)NC1C
47729,CC[N+]1(C)CC2CCC(C)(C1)C2(C)C
65806,CCOC(=O)c1cc(C(C)(O)CCC=C(C)C)on1
66352,Cc1ccc(S(=O)(=O)OCCCCOS(=O)(=O)c2ccc(C)cc2)cc1
81526,CC1CCCN(C(=O)COC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)C1
73465,COc1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1C
77695,O=[N+]([O-])c1ccc(S(=O)(=O)Nc2ccc(S(=O)(=O)N3CCCC3)cc2)cc1
69618,CC(NC(=O)CCCC(=O)O)C1CC2CCC1C2
63332,COC(=O)CCN(C)CC1CCCO1
12026,CCSc1nnc(-c2nn(C)c3c2CN(S(=O)(=O)c2ccc(C(C)=O)cc2)CC3)n1CC
61737,Cc1ccc(S(=O)(=O)NCC(C)O)cc1C
75054,CC(C)(CO)NS(=O)(=O)c1ccc2c(c1)C(=O)c1cc(S(=O)(=O)NC(C)(C)CO)ccc1-2
19038,COc1cccc(-c2nc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)cs2)c1OC
83046,COc1ccccc1CN(C)C(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1
45438,CCOc1ccc(S(=O)(=O)N2CCN(C(C(=O)O)c3c[nH]c4ccc(Cl)cc34)CC2)cc1
78011,CCCN(CCC)C(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCCC3)cc2c1=O
1431,Cc1ccc(S(=O)(=O)N2CCN(c3cnn(-c4ccccc4)c(=O)c3Cl)CC2)cc1
80692,CN(C(=O)COC(=O)c1cccc(S(=O)(=O)N2CCCCCC2)c1)C1CCS(=O)(=O)C1
80634,CN(C(=O)COC(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1)C1CCS(=O)(=O)C1
55240,CCCCCCCC1C(C#N)=C(N)SC(N)=C1C#N
53545,CCNc1ccc(S(=O)(=O)N(CC)CC)cc1N
26853,O=C(O)c1cc(S(=O)(=O)Nc2ccc(Cl)c3cccnc23)ccc1Cl
65428,Cn1cnc([N+](=O)[O-])c1
63168,CC(C)=CC(=O)NCCSC1CCCC1
22628,O=C(c1ccc(-n2cccc2)cc1)N1CCN(S(=O)(=O)c2c(Cl)cccc2Cl)CC1
27148,CC(c1ccc(S(C)(=O)=O)cc1)N(C)S(=O)(=O)c1ccc(Cl)c(Cl)c1
77389,CC1CCCCN1C(=O)C1CCN(S(=O)(=O)c2ccc(-n3cnnn3)cc2)CC1
54826,N#Cc1cccc(S(=O)(=O)NCC(=O)O)c1
9325,CCOC(=O)c1cc(-c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)s2)on1
1146,CCN(CC)S(=O)(=O)c1cc(-c2nn(C)c(=O)c3ccccc23)ccc1C
73415,O=C(c1ccc(S(=O)(=O)N2CCOCC2)cc1)N1CCN(c2cccc(Cl)c2)CC1
25701,Cc1ccc(-c2ccsc2C(=O)N2CCN(S(=O)(=O)c3ccc(F)c(F)c3)CC2)cc1
76281,CN1CCN(S(=O)(=O)c2ccc(N3CCN(C(=O)c4ccccc4)CC3)nc2)CC1
69230,CC(CNC(=O)C1CCCC1)NC(=O)C1CCCC1
9033,CCN(c1ccc(OC)cc1)S(=O)(=O)c1cc(-c2cc(C)no2)ccc1C
49567,COc1ccc(S(=O)(=O)NCC(=O)O)cc1F
48300,COC(=O)c1cc(O)cc(C(=O)OC)c1
33385,Cc1ccc(-c2nc(CCNS(=O)(=O)c3cc(C)ccc3C)cs2)cc1
17565,O=S(=O)(c1ccc(Oc2ccc3ccccc3c2)nc1)N1CCOCC1
9629,Cc1ncc(-c2ccc(C)c(S(=O)(=O)Nc3ccc(C)c(C)c3)c2)o1
70091,COC(=O)C(CCSC)NC(=O)N(C1CCCCC1)C1CCCCC1
42906,Cc1ccc2[nH]c(=O)c(CN(C)S(=O)(=O)c3ccc(Cl)cc3)cc2c1
9635,Cc1ncc(-c2ccc(C)c(S(=O)(=O)N3CCN(c4ccccc4F)CC3)c2)o1
81902,O=S(=O)(c1ccc(F)cc1)N1CCC2(CC1)OCCN2S(=O)(=O)c1cccs1
66750,Cc1nc(C2CC2)ncc1C(=O)O
63385,CCN(CC1CCCO1)S(=O)(=O)c1cccc(C#N)c1
9637,COc1ccc(C)cc1NS(=O)(=O)c1cc(-c2cnc(C)o2)ccc1C
30672,Cc1cnc2c(S(=O)(=O)N3CCCCC3C(N)=O)cccc2c1
39579,Cc1ccc(S(=O)(=O)N(CC(=O)O)Cc2ccc(Cl)cc2Cl)cc1
47474,CC[N+]1(CC=C(C)C)CCCCC1
59196,CC(C)CC(NC(=O)C1CC1)C(=O)N(C)C
56192,COCCOc1ccc(C(=O)/C=C/c2ccc(OC)c(O)c2)cc1
50077,CCCCCCCCCCSc1ccc(C(C)=O)cc1
68880,CCCCCCCCSc1ccc(C(C)=O)cc1
78427,COc1ccc(NS(=O)(=O)c2cc3c(cc2C)N(C(C)=O)CCO3)c(OC)c1
39539,CCOC(=O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1CC
81799,CCCCN(C(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)C1CCS(=O)(=O)C1
21222,CCCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC
11745,Cc1ccc(/C=C/c2onc(C)c2S(=O)(=O)N2CCC(C(=O)N3CCC(C)CC3)CC2)cc1
49650,O=C(O)CNS(=O)(=O)c1cccc(C(F)(F)F)c1
69359,Cc1nc(C(=O)O)c(C(=O)O)nc1C
69356,O=C(O)C(Cl)C12CC3CC(C1)CC(C(Cl)C(=O)O)(C3)C2
83363,O=C(c1ccncc1)N1CCN(S(=O)(=O)c2ccccc2Br)CC1
21213,C=C(C)Cn1c(SCCOCC)nc2c1c(=O)[nH]c(=O)n2C
25299,Cc1ccc2nc(C)c(C(=O)N3CCN(S(=O)(=O)c4cccc(F)c4)CC3)cc2c1
75539,COc1ccc(N2CCN(C(=O)C3CCCN(S(=O)(=O)c4c(C)noc4C)C3)CC2)cc1
7934,CCOC(=O)c1cc(S(=O)(=O)N(C)CC(=O)N2CCN(c3ccccc3F)CC2)cn1C
21294,CCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC
17326,CCOc1ccc(S(=O)(=O)N2CCN(C(=O)[C@H](C)NC(N)=O)CC2)cc1
11971,CCC1CCCCN1S(=O)(=O)c1cc(-c2csc(C)n2)ccc1C
32246,CC(C)N(Cc1cnn(C)c1)S(=O)(=O)c1ccc(Cl)cc1F
78850,CCOC(=O)C1CCCN(S(=O)(=O)c2c(C(=O)N3CCCCC3)c(C)n(C)c2C)C1
61736,COC(=O)c1ccc(C(=O)NCC(C)C)cc1
2868,CCCN=c1c(NS(=O)(=O)c2ccc(Cl)s2)c(O)oc2ccccc12
77737,COc1ccccc1N1CCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)CC1
24312,Cc1nn(-c2ccccc2)c(C)c1CN(C)S(=O)(=O)c1c(Cl)cccc1Cl
16997,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2C#N)cc1
15431,CCOc1ccc(N(Cc2nc3nc(C)cc(C)n3n2)S(=O)(=O)c2ccccc2)cc1
76213,NC(=O)C1CCN(C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)CC1
28786,COc1ccc(COC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2N2CCOCC2)cc1F
79019,CC(C)CN(C(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1)C1CCS(=O)(=O)C1
70417,Cc1n[nH]c(CC#N)n1
69382,CCN(CC)c1ccc(/C=N/NS(=O)(=O)c2ccccc2)cc1
58358,Cc1cc(C)nc(CC#N)n1
81224,CCCCn1nc(C(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)c2ccccc2c1=O
78886,O=C1CC(=O)Nc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc2N1
69770,CC[Si](C)(CC)COC(=O)CCC[N+](C)(C)C
1083,Cc1ccc(-c2nc3ccccc3s2)cc1S(=O)(=O)N1CCOCC1
60318,CC(O)CNS(=O)(=O)c1ccc(Cl)c(Cl)c1
23821,COCCn1c(C)cc(C(=O)Cn2nc(C)c(C)c(C#N)c2=O)c1C
83141,CC(=O)c1ccc(S(=O)(=O)N(C)CCCC(=O)N2CCN(c3ncccn3)CC2)cc1
40601,CCOCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C
47728,CC12CCC(C[N+](C)(C)C1)C2(C)C
49784,CCS(=O)(=O)N1CCC(NS(=O)(=O)c2ccsc2C(=O)OC)CC1
2724,CN=c1c(NS(=O)(=O)c2ccc(Cl)s2)c(O)oc2ccccc12
16514,Cc1ccc(NS(=O)(=O)c2cccc(Cl)c2Cl)cc1S(=O)(=O)N1CCOCC1
50052,CNC12CC3CC(CC(S)(C3)C1)C2
77249,CN(C)S(=O)(=O)c1cccc(C(=O)N2CCC(C(=O)O)(c3ccccc3)CC2)c1
43593,COc1ccc(-c2noc(CN(C)S(=O)(=O)c3ccc(C)cc3)n2)c(OC)c1
57024,CCNC(=O)NC(=O)C(C)OC(=O)c1ccc(C(=O)OC)cc1
76863,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
74125,CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)NC(C)c3ccccc3)ccc21
1086,Cc1ccc(-c2nc3ccccc3s2)cc1S(=O)(=O)N1CCCC1
56702,CC(C#N)OC(=O)C12CC3CC(CC(O)(C3)C1)C2
77765,O=C(COc1ccc(S(=O)(=O)N2CCCCC2)cc1Cl)N1CCOCC1
24822,Cn1cc(C(=O)N2CCN(S(=O)(=O)c3ccccc3F)CC2)c2ccccc21
66434,CC(=O)N/N=C(\C)C1CC2CCC1C2
81439,COc1ccc(COC(=O)c2cccc(S(=O)(=O)N3CCN(C(C)=O)CC3)c2)cc1
4787,O=S(=O)(c1cccc2ccccc12)N1CCN(c2ccc(F)cc2)CC1
64015,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1
7846,CC1Sc2ccc(S(=O)(=O)N3CCC(C(=O)N4CCCC4)CC3)cc2NC1=O
56478,Cc1ccc(C(C)NS(=O)(=O)c2cccs2)o1
34602,CCCCN(C)S(=O)(=O)N(C)Cc1ccc2c(c1)OCCO2
82150,CN1C(=O)N(CC(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)CCC4)CC2)C(=O)C12CCCCC2
83358,Cc1ccc(C(=O)N(C)CCOc2ccccc2)cc1S(=O)(=O)N1CCOCC1
21238,C=CCn1c(NCCCOCC)nc2c1c(=O)[nH]c(=O)n2C
80922,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-n4cncn4)c([N+](=O)[O-])c3)CC2)cc1C
8741,CCNc1c(NS(=O)(=O)c2cc(C)cc(C)c2)c(=O)oc2ccccc12
