ID smiles score
CPD002394567 O=C(Nc1cccc(c1)S(=O)(=O)N2CCCCC2)c3nc(c4ccccc4)n(n3)c5ccccc5 -3.796
CPD000011040 C/C=C/Cn1c(Br)nc2n(C)c(=O)n(C)c(=O)c12 -3.619
CPD001836424 CC(C)(C)c1ccc(cc1)c2nnc3sc(COc4ccccc4)nn23 -6.138
CPD002394569 Clc1cccc(Cl)c1NC(=O)CN2CCNC(=O)C2 -2.951
CPD000596113 CC(C)(C)c1ccc(cc1)C(=O)Nc2cccc3ncccc23 -7.123
CPD002370233 COc1ccc(CC(=O)N2CCN(CC2)c3onc(n3)c4ccccc4)cc1 -6.681
CPD002373348 CC(C)(C)C1=NN=C(Nc2cccc(Cl)c2)NC1=O -4.732
CPD002367237 O=C(C1CCCN(C1)S(=O)(=O)c2ccc3NC(=O)CCCc3c2)N4CCOCC4 -6.524
CPD002376271 CCCOc1ccc(NC(=O)COc2ccc(C)cc2)c3cccnc13 -2.844
CPD000011153 CCOc1nc2n(C)c(=O)n(C)c(=O)c2n1Cc3ccccc3Cl -4.458
CPD000596240 CCc1ccc(CN(C)C(=O)c2cc(=O)c3ccccc3o2)cc1 -6.248
CPD001837504 COc1ccc(OC)c(NC(=O)c2nc3nc(C)cc(C(F)F)n3n2)c1 -4.205
CPD000596393 Cc1ccc(CNC(=O)c2cnc3ccccc3n2)cc1 -6.232
CPD002370234 COc1ccc(CC(=O)N2CCN(CC2)c3onc(n3)c4ccc(Cl)cc4)cc1OC -6.943
CPD002394571 OC(=O)c1nn(CC(=O)Nc2ccc(Oc3ccccc3)cc2)c(=O)c4ccccc14 -6.789
CPD001837534 Cc1cccc(c1)c2nc(no2)c3cc4ccc(C)cc4nc3O -5.710
CPD000011155 Cn1c(nc2n(C)c(=O)n(Cc3cccc(Br)c3)c(=O)c12)N4CCCCC4 -4.065
CPD002373349 Cc1ccc(Cl)cc1NC2=NN=C(C(=O)N2)C(C)(C)C -3.858
CPD002367238 Cc1nn(c2cccc(F)c2)c3nc(C)cc(C(=O)NC4CCN(Cc5ccccc5)CC4)c13 -3.801
CPD002376272 CCCOc1ccc(NC(=O)COc2ccccc2OC)c3cccnc13 -3.796
CPD000596407 COc1ccccc1CNC(=O)c2cc(O)nc3ccccc23 -6.238
CPD002370235 COc1cccc(CC(=O)N2CCN(CC2)c3onc(n3)c4ccc(Cl)cc4)c1 -3.586
CPD002394572 COCCNC(=O)NC(=O)CSc1nc(c(o1)c2ccccc2)c3ccccc3 -3.396
CPD002376273 CCCOc1ccc(NC(=O)COc2ccccc2C)c3cccnc13 -3.200
CPD000596409 COc1ccccc1CN(C)C(=O)c2cc(C)nc3ccccc23 -6.691
CPD001837856 Cc1ccc(NC(=O)c2nc3ccccc3nc2N4CCCC4)c(C)c1 -5.631
CPD002373350 Cc1ccc(NC2=NN=C(Cc3ccc(Cl)cc3)C(=O)N2)cc1 -4.834
CPD002367240 Cc1nn(c2ccc(C)cc2)c3nc(C)cc(C(=O)NC4CCN(Cc5ccccc5)CC4)c13 -3.304
CPD000011157 CC(O)CNc1nc2n(C)c(=O)n(C)c(=O)c2n1Cc3cccc(Br)c3 -4.934
CPD002370238 COc1ccccc1CC(=O)N2CCN(CC2)c3onc(n3)c4ccc(Cl)cc4 -2.659
CPD002370240 Clc1cc(Cl)cc(NCc2nnc3CCCCCn23)c1 -5.232
CPD000596507 OC(=O)Cc1sc(NC2CCCCC2)nc1c3ccc(Cl)cc3 -3.255
CPD002376274 CCCOc1ccc(NC(=O)COc2ccc(OC)cc2)c3cccnc13 -3.528
CPD002373351 Clc1cccc(c1)N2CCN(CC2)C(=O)CCS(=O)(=O)c3cccc4nsnc34 -8.531
CPD002394573 Cc1ccc(Nc2nc(COC(=O)c3ccc4C(=O)N(C(=O)c4c3)c5ccccc5C)cs2)cc1 -8.406
CPD000011158 Cn1c(NCC2CCCO2)nc3n(C)c(=O)n(Cc4ccccc4)c(=O)c13 -6.024
CPD002367241 CC(N1C(=O)CCn2nc(C)cc12)C(=O)NCc3ccc(F)cc3 -8.299
CPD001837859 CCc1ccccc1NC(=O)c2nc3ccccc3nc2N4CCCC4 -5.943
CPD000599569 Cc1cc(SCC(=O)NC2CCCCC2)nc3ccccc13 -3.865
CPD000011290 Cn1cnc2n(C)c(=O)n(Cc3ccccc3F)c(=O)c12 -3.912
CPD002370241 CCOc1ccc(cc1)N(Cc2nnc3CCCCCn23)C(=O)Nc4ccccc4C -6.062
CPD002376275 CCCOc1ccc(NC(=O)C(C)Oc2ccccc2OC)c3cccnc13 -3.113
CPD002367242 CCC(N1C(=O)CCn2nc(C)cc12)C(=O)Nc3cc(Cl)ccc3C -6.153
CPD002373352 Cc1ccc(C)c(c1)N2CCN(CC2)C(=O)CCS(=O)(=O)c3cccc4nsnc34 -6.238
CPD001837861 Fc1ccc(NC(=O)c2nc3ccccc3nc2N4CCCC4)c(Cl)c1 -5.605
CPD002394574 Clc1cc(Cl)c(NC(=O)CN2CCNC(=O)C2)c(Cl)c1 -5.030
CPD000599649 Cc1cc(SCC(=O)NC2CCCC2)nc3ccccc13 -3.483
CPD000011343 COc1cc(CN2CCN(Cc3cc(OC)c(OC)cc3OC)CC2)cc(OC)c1O.OC(=O)C(=O)O -6.008
CPD002376276 CCCOc1ccc(NC(=O)C(C)Oc2ccccc2F)c3cccnc13 -3.387
CPD002373353 Cc1ccc(Cl)cc1N2CCN(CC2)C(=O)CCS(=O)(=O)c3cccc4nsnc34 -6.672
CPD002367243 CCC(N1C(=O)CCn2nc(C)cc12)C(=O)NCc3ccccc3OC -6.713
CPD002394575 COc1ccc(C(=O)CSc2nnc(Nc3ccccc3OC)s2)c(OC)c1 -6.768
CPD000599774 Cc1cc(NC(=O)CSc2nnc(c3cccc(C)c3)n2C)no1 -3.400
CPD002370242 COc1ccc(NC(=O)N(Cc2nnc3CCCCCn23)c4ccc(C)cc4C)cc1 -6.940
CPD000011479 COc1ccc2[nH]cc(C3N4CC5(C)CN3CC(C)(C4)C5=O)c2c1 -4.600
CPD001837862 Clc1ccc(NC(=O)c2nc3ccccc3nc2N4CCCC4)cc1 -5.734
CPD000602496 Cc1nnc(NC(=O)CCS(=O)(=O)Cc2ccccc2)s1 -2.663
CPD002394576 Clc1cc(Cl)cc(NC(=O)CN2CCNC(=O)C2)c1 -3.281
CPD002376277 CCCOc1ccc(NC(=O)Cc2cccc3ccccc23)c4cccnc14 -3.392
CPD002373354 CCN(CC)S(=O)(=O)c1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1 -6.737
CPD000602500 CC(C)c1nnc(NC(=O)CCS(=O)(=O)Cc2ccccc2)s1 -1.826
CPD002367244 Cn1cc(c2cc3N(CCCn3n2)C(=O)CCC(=O)NCCCN4CCCC4)c5ccccc15 -7.600
CPD002394577 Clc1ccc(Cl)c(NC(=O)CN2CCNC(=O)C2)c1 -3.014
CPD000011599 COc1ccc2oc(=O)c(cc2c1)C(=O)N3CCCc4ccccc34 -5.406
CPD001837863 COc1ccc(Cl)cc1NC(=O)c2nc3ccccc3nc2N4CCCC4 -5.664
CPD002370243 Cc1ccccc1NC(=O)N(Cc2nnc3CCCCCn23)c4ccc(F)cc4 -6.128
CPD002376278 CCCOc1ccc(NC(=O)c2cccc3ccccc23)c4cccnc14 -3.846
CPD002373355 Fc1ccc(cc1)C2C3=C(CCCC3=O)NC4=C2C(=O)NC(=N4)SCc5ccccc5F -5.673
CPD000602505 CCCc1nnc(NC(=O)CCS(=O)(=O)Cc2ccccc2)s1 -1.932
CPD002367245 Cc1noc2ncnc(N3CCCC(C3)C(=O)NCc4ccc(F)cc4)c12 -3.744
CPD002394578 CCN(CC)S(=O)(=O)c1cc(ccc1Cl)C(=O)OCc2csc(n2)c3ccccc3 -5.527
CPD002376279 CCCOc1ccc(NC(=O)C(C)Oc2cc(C)cc(C)c2)c3cccnc13 -3.450
CPD002373356 Oc1cccc(c1)C2C3=C(CCCC3=O)NC4=C2C(=O)NC(=N4)SCc5ccccc5F -4.529
CPD000605851 CCOC(=O)c1sc(NC(=O)C2CN(C(=O)C2)c3ccc(OC)cc3)nc1C -2.646
CPD000011628 Cn1c(=O)[nH]c(=O)c2n(CCCc3ccccc3)c(nc12)N4CCN(Cc5ccccc5)CC4 -3.435
CPD001837867 Cc1cc(NC(=O)c2nc3ccccc3nc2N4CCCCC4)ccc1Br -6.001
CPD002370244 COc1ccc(NC(=O)N(Cc2nnc3CCCCCn23)c4ccc5OCOc5c4)cc1 -6.702
CPD002394579 CC(C)CCn1nc(C(=O)NCc2ccc(Cl)cc2)c3ccccc3c1=O -4.125
CPD002367246 COc1ccc(CCNC(=O)C2CCCN(C2)c3nc(C)nc4onc(C)c34)cc1OC -7.324
CPD002376280 CCCOc1ccc(NC(=O)C(C)Oc2ccc(C)c(C)c2)c3cccnc13 -2.974
CPD000011730 Cn1c(=O)[nH]c(=O)c2n(CC(O)CO)c(nc12)N3CCCC3 -3.479
CPD001837868 Fc1cccc(NC(=O)c2nc3ccccc3nc2N4CCCCC4)c1 -5.284
CPD000606264 COCc1nnc(NC(=O)C2CN(C(=O)C2)c3ccc(C)c(Cl)c3)s1 -3.022
CPD002373357 CC1=C(C(c2cccc(F)c2)n3nc(SCc4ccccc4)nc3N1)C(=O)N -4.170
CPD002370245 COc1ccc(cc1OC)N(Cc2nnc3CCCCCn23)C(=O)Nc4ccccc4C -6.374
CPD002394580 CC(C)CCn1nc(C(=O)Nc2ccccc2C(C)(C)C)c3ccccc3c1=O -3.909
CPD000011731 Cn1c(=O)n(C)c2nc(N3CCCC3)n(CC(O)CO)c2c1=O -5.239
CPD002367247 Cc1ccc(CCNC(=O)C2CCCN(C2)c3nc(C)nc4onc(C)c34)cc1 -6.801
CPD001837871 Fc1ccc(NC(=O)c2nc3ccccc3nc2N4CCCCC4)cc1 -5.378
CPD002376281 CCCOc1ccc(NC(=O)COc2ccc(cc2)C(C)(C)C)c3cccnc13 -3.425
CPD000606367 CCc1ccc(cc1)N2CC(CC2=O)C(=O)Nc3ccc(cc3)S(=O)(=O)Nc4ncccn4 -6.287
CPD002373359 CC(C)c1ccc(cc1)C2C(=C(C)Nc3nc(SCc4ccccc4F)nn23)C(=O)N -6.291
CPD000011735 CC(C)Cn1c(NCCN(C)C)nc2n(C)c(=O)[nH]c(=O)c12 -4.016
CPD002370246 COc1ccc(C)cc1n2ccnc2SCC(=O)Nc3nc4ccccc4s3 -3.425
CPD002394581 Cc1ccccc1NC(=O)CCc2c[nH]c3ccccc23 -3.381
CPD002367248 CCc1noc2nc(C)nc(N3CCCC(C3)C(=O)NCCc4ccc(Cl)cc4)c12 -3.723
CPD002376282 CCCOc1ccc(NC(=O)COc2ccc(C)c(C)c2)c3cccnc13 -3.301
CPD001837874 FC(F)(F)c1cccc(NC(=O)c2nc3ccccc3nc2N4CCCCC4)c1 -5.868
CPD000606768 Cc1cccc(NC(=O)Cn2nc(ccc2=O)c3ccco3)c1C -4.954
CPD000011736 CCC(C)Nc1nc2n(C)c(=O)n(C)c(=O)c2n1Cc3ccc(F)cc3 -3.789
CPD002394582 CCC(C)(C)NC(=O)c1ccccc1OCc2ccc(Cl)cc2 -2.801
CPD002370247 Cc1ccc(Cn2ccnc2SCC(=O)NCc3ccc4OCOc4c3)cc1 -7.113
CPD002373360 COc1cc(cc(OC)c1OC)C2C(=C(C)Nc3nc(SCc4ccccc4F)nn23)C(=O)N -5.994
CPD002376283 CCCOc1ccc(NC(=O)COc2cccc(C)c2C)c3cccnc13 -3.565
CPD000607658 CC(=O)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCOCC3)c1 -2.645
CPD002367249 CCc1noc2nc(C)nc(N3CCCC(C3)C(=O)NCc4ccccc4F)c12 -2.166
CPD001837875 COc1ccc(NC(=O)c2nc3ccccc3nc2N4CCCCC4)cc1 -4.624
CPD002394583 CC(C)CCn1nc(C(=O)OCC(=O)Nc2ccc(Cl)cc2F)c3ccccc3c1=O -2.085
CPD000011737 CN(Cc1ccccc1)c2nc3n(C)c(=O)[nH]c(=O)c3n2CCCc4ccccc4 -4.225
CPD002370248 O=C(CSc1nccn1Cc2ccc3OCOc3c2)Nc4nc5ccccc5s4 -6.512
CPD002367250 CCc1noc2nc(C)nc(N3CCCC(C3)C(=O)NCCc4ccc(SC)cc4)c12 -2.901
CPD002373361 COc1cccc(NC(=O)CSc2nc3nc(C)c(Cc4ccccc4C)c(C)n3n2)c1 -3.577
CPD002376284 CCCOc1ccc(NC(=O)c2cccc(OCC)c2)c3cccnc13 -3.972
CPD000607758 Cc1cc(C)c(c(C)c1)S(=O)(=O)Nc2cnc3ccccc3c2 -6.755
CPD001837877 COc1cc(Cl)c(C)cc1NC(=O)c2nc3ccccc3nc2N4CCCCC4 -6.058
CPD002394586 CC(C)CCn1nc(C(=O)NCCc2ccc(cc2)S(=O)(=O)N)c3ccccc3c1=O -3.496
CPD000011739 Cc1cccc(Cn2c(NCCO)nc3n(C)c(=O)n(C)c(=O)c23)c1 -4.488
CPD002370249 Cc1ccc2nc(NC(=O)CSc3nccn3Cc4ccc5OCOc5c4)sc2c1 -6.504
CPD002367251 CCc1noc2ncnc(N3CCCC(C3)C(=O)NCc4ccccc4Cl)c12 -3.791
CPD002373362 Cc1nc2nc(SCC(=O)NC(C)(C)C)nn2c(C)c1Cc3cccc(Cl)c3 -4.624
CPD002376285 CCCOc1cccc(c1)C(=O)Nc2ccc(OCCC)c3ncccc23 -6.465
CPD001837881 Cc1c(Cl)cccc1NC(=O)c2nc3ccccc3nc2N4CCCCC4 -5.680
CPD002394588 FC(F)(F)c1ccc(cc1)C(=O)NCc2ccccc2 -5.157
CPD000011831 COc1ccc(cc1OC)C(=O)N2CCN(CC2)C(=O)Cc3ccccc3 -3.918
CPD002370250 COc1ccc(cc1)C(=O)Nc2nc(cs2)c3nc4ccccc4s3 -4.747
CPD000608317 Fc1ccc(NC(=O)C(=O)NCCN2CCN(CC2)S(=O)(=O)c3ccccc3)cc1 -6.072
CPD002373363 Cc1nc2nc(SCC(=O)NC3CCCC3)nn2c(C)c1Cc4cccc(Cl)c4 -4.675
CPD000608340 Cn1c(SCC(=O)N2CCOCC2)nc3n(C)c(=O)n(C)c(=O)c13 -4.769
CPD002367252 CCc1noc2ncnc(N3CCCC(C3)C(=O)NCc4cccc(OC)c4)c12 -3.532
CPD001837882 Cc1ccccc1NC(=O)c2nc3ccccc3nc2N4CCCCC4 -5.736
CPD002394589 CCOc1ccc(cc1OCC)C(=O)OCC(=O)NC(=O)N -4.070
CPD002376286 CCCCOc1cccc(c1)C(=O)Nc2ccc(OCCC)c3ncccc23 -5.731
CPD002370252 CCC1CCCCN1S(=O)(=O)c2ccc(cc2)C(=O)Nc3nc(cs3)c4ccncc4 -3.739
CPD000011888 COc1ccc(OC)c(NC(=O)CCN2CCC(C)CC2)c1.Cl -3.313
CPD000611095 COc1ccc(cc1)C(=O)Nc2ccccc2C(=O)N3CCOCC3 -5.273
CPD002394590 Fc1cccc(NC(=O)c2ccc3ccccc3n2)c1 -5.707
CPD002373364 COc1ccc(Nc2ncc(C(=O)Nc3cc(Cl)ccc3OC)c4ccccc24)cc1 -4.445
CPD001837890 Cc1nn(C)c(NC(=O)Nc2ccccc2)c1C3=CCCCC3 -3.105
CPD002370254 CSc1ccccc1C(=O)Nc2nc(cs2)c3nc4ccccc4s3 -4.661
CPD000012009 Cc1cc(=O)oc2cc(OCC(=O)Nc3ccc4OCCOc4c3)ccc12 -4.715
CPD002376287 CCCOc1ccc(NC(=O)c2cccc(Cl)c2)c3cccnc13 -3.396
CPD002367253 CCOc1ccccc1CNC(=O)C2CCCN(C2)c3ncnc4onc(CC)c34 -6.418
CPD002394591 COCCCNC(=O)c1cc(nc2ccccc12)c3cccs3 -4.665
CPD000611761 Cc1onc(c1C(=O)Nc2nnc(s2)C(C)(C)C)c3ccccc3 -5.838
CPD002370255 CSc1cccc(c1)C(=O)Nc2nc(cs2)c3nc4ccccc4s3 -3.974
CPD001837911 Cc1cc(NC(=O)Nc2c(C3=CCCCC3)c(C)nn2C)ccc1Br -6.254
CPD002373365 FC(F)(F)c1cc(nc(n1)N2CCN(Cc3ccccc3)CC2)c4ccccc4 -4.390
CPD002376288 CCCOc1ccc(NC(=O)C(CC)Oc2ccccc2F)c3cccnc13 -3.071
CPD000012022 CCOC(=O)CSc1nc2n(C)c(=O)n(C)c(=O)c2n1CCCc3ccccc3 -4.307
CPD002367254 CCc1noc2ncnc(N3CCCC(C3)C(=O)NCCc4ccc(SC)cc4)c12 -3.648
CPD001838131 Cc1c(nnn1c2ccc(C)c(F)c2)S(=O)(=O)c3ccc(Cl)cc3 -4.834
CPD002370264 Cc1cc(C)c(c(C)c1)S(=O)(=O)N2CCOC23CCN(CC3)C(=O)c4ccc(F)c(F)c4 -6.466
CPD002394592 CC(C)Cn1nc(C(=O)OCC(=O)Nc2ccccc2F)c3ccccc3c1=O -2.680
CPD000611953 Cc1ccc(cc1)S(=O)(=O)N2CCN(CCNC(=O)C(=O)Nc3ccc(F)cc3)CC2 -6.779
CPD002367257 Cn1c(SCc2ccc(F)cc2)nnc1c3oc4ccccc4c3 -4.048
CPD002373366 COc1ccc(cc1)c2cc(nc(n2)N3CCN(Cc4ccccc4)CC3)C(F)(F)F -5.351
CPD000012023 Cn1c(=O)n(C)c2nc(NCc3ccccc3)n(CCCc4ccccc4)c2c1=O -4.259
CPD002376289 CCCOc1ccc(NC(=O)C(CC)Oc2ccc(F)cc2)c3cccnc13 -3.719
CPD001838259 Clc1cccc(Nc2ncnc3onc(c4cccc(Cl)c4)c23)c1 -6.229
CPD002394593 CCOc1ccccc1NC(=O)c2ccc3ccccc3n2 -5.843
CPD002370265 O=C(NCC(c1occc1)S(=O)(=O)c2ccccc2)c3ccc4OCOc4c3 -6.734
CPD000611960 COc1ccc(cc1)S(=O)(=O)N2CCC(CC2)C(=O)NCc3cccnc3 -6.645
CPD002367258 CCCCn1nnc(NC(=O)COc2cccc(C)c2)n1 -2.315
CPD000612045 Cc1cc(C(=O)OCC(=O)c2ccccc2)c3ccccc3n1 -2.721
CPD000012024 CCCNc1nc2n(C)c(=O)[nH]c(=O)c2n1CCC(C)C -4.856
CPD002376290 CCCOc1ccccc1C(=O)Nc2ccc(OCCC)c3ncccc23 -6.184
CPD002373367 COc1cccc(c1)c2cc(nc(n2)N3CCN(Cc4ccccc4)CC3)C(F)(F)F -3.871
CPD002394594 CCOc1ccc(CN(C)CC(=O)Nc2ccc(Cl)c(Cl)c2)cc1OC -5.033
CPD001838457 CCC(C)NC(=O)CCc1nnc2n(CCc3ccccc3)c(=O)c4ccccc4n12 -5.486
CPD002370266 Clc1ccc(cc1)S(=O)(=O)C(CNC(=O)c2ccc3OCOc3c2)c4occc4 -6.912
CPD002367259 COc1ccccc1NC(=O)C2=CCN(Cc3ccccc3F)CC2 -2.957
CPD000012173 CCCCCn1c(NCC=C)nc2n(C)c(=O)[nH]c(=O)c12 -3.361
CPD000612122 Cc1onc(c1C(=O)Nc2nnc(CC(C)(C)C)s2)c3ccccc3 -5.618
CPD002394595 Cc1cc(SCC(=O)N(CCC#N)c2ccccc2)nc3ccccc13 -2.599
CPD002373368 COc1ccccc1Nc2ncc(C(=O)Nc3cc(Cl)ccc3OC)c4ccccc24 -3.116
CPD001838519 CN(C(=O)Cn1ncc2COc3ccc(C)cc3-c21)c4ccccc4Cl -5.529
CPD002394596 Clc1ccc(NC(=O)c2ccc3ccccc3n2)cc1Cl -5.695
CPD002376291 CCCCOc1ccccc1C(=O)Nc2ccc(OCCC)c3ncccc23 -5.397
CPD002367260 Fc1ccccc1CN2CCC(=CC2)C(=O)Nc3cccc(c3)C(F)(F)F -2.973
CPD002370267 O=C(NCC(c1occc1)S(=O)(=O)c2cccs2)c3ccc4OCOc4c3 -6.267
CPD000012174 COC(=O)CSc1nc2n(C)c(=O)[nH]c(=O)c2n1CCC(C)C -4.270
CPD000612211 OC1=C(C(N(C1=O)c2nc3ccc(Cl)cc3s2)c4ccco4)C(=O)c5ccco5 -3.996
CPD002373369 COc1ccccc1n2c(SCC(=O)N3CCCc4ccccc34)nc5CCSc5c2=O -6.959
CPD002394597 O=C(Nc1ccc(Oc2ccccc2)cc1)C3=NNC(=O)c4ccccc34 -6.963
CPD002367261 COc1cc(NC(=O)C2=CCN(Cc3ccccc3F)CC2)cc(OC)c1OC -6.921
CPD002376292 CCCOc1ccc(NC(=O)Cc2ccc(OC)cc2)c3cccnc13 -3.937
CPD001838605 CCOC(=O)c1cc2C(=O)N(c3ccc(C)c(F)c3)C(C)(Cn2n1)C(=O)NCCC(C)C -4.230
CPD002370268 COc1ccc(cc1OC)C(=O)NCC2=NNC(=O)c3ccccc23 -6.482
CPD000012462 Cc1ccc(cc1)S(=O)(=O)N2CCN(C2c3ccccc3)C(=O)CN4CCOCC4 -6.937
CPD002367262 Fc1ccccc1CN2CCC(=CC2)C(=O)Nc3ccc4OCCOc4c3 -6.540
CPD002376293 CCCOc1ccc(NC(=O)CCC)c2cccnc12 -4.022
CPD001838606 CCOC(=O)c1cc2C(=O)N(c3ccc(C)c(F)c3)C(C)(Cn2n1)C(=O)NC4CCCC4 -3.920
CPD002370269 COc1cc(OC)cc(c1)C(=O)NCC2=NNC(=O)c3ccccc23 -5.800
CPD002394598 Cc1ccc(NC(=O)CSCc2cc(=O)n3ccsc3n2)cc1C -7.944
CPD000612220 Cc1cc(C)c2nc(sc2c1)N3C(C(=C(O)C3=O)C(=O)c4ccco4)c5cccc(O)c5 -6.025
CPD002373370 CCOc1ccc(cc1)n2c(SCC(=O)N3CCCc4ccccc34)nc5CCSc5c2=O -7.040
CPD002367263 Cc1ccc(NC(=O)C2=CCN(Cc3ccccc3F)CC2)cc1 -5.113
CPD001838664 Fc1cc(Br)ccc1NC(=O)c2ccc3nc(sc3c2)N4CCCCC4 -6.020
CPD002376294 CCCOc1ccc(NC(=O)C(CC)CC)c2cccnc12 -3.561
CPD000012601 COC(=O)CSc1nc2n(C)c(=O)n(C)c(=O)c2n1CCCc3ccccc3 -3.746
CPD002394599 O=C(Nc1ccc2ccccc2n1)c3ccc(cc3)S(=O)(=O)N4CCCCC4 -7.113
CPD000612246 Cc1cc(=O)oc2cc(OCC(=O)NCCc3ccccc3)ccc12 -5.411
CPD002370270 CCOc1ccc(cc1OCC)C(=O)NCC2=NNC(=O)c3ccccc23 -6.180
CPD001838778 CC1CCc2noc(NC(=O)c3ccc(Cl)cc3)c2C1 -6.134
CPD002367265 Cc1cccc(NC(=O)NC2=CNC(=O)NC2=O)c1C -4.725
CPD002373371 Fc1ccc(cc1)n2c(SCC(=O)N3CCCCC3)nc4CCSc4c2=O -4.105
CPD000012629 Nc1ccc2oc(nc2c1)c3cccc4ccccc34 -6.693
CPD002376295 CCCCOc1ccc(NC(=O)c2ccccc2)c3cccnc13 -4.010
CPD002370271 Clc1ccccc1C(=O)NCC2=NNC(=O)c3ccccc23 -6.338
CPD002394601 CC(N1N=C(C(=O)O)c2ccccc2C1=O)C(=O)NC(c3ccccc3)c4ccccc4 -5.063
CPD000612348 CC(C)c1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1 -5.955
CPD001838781 CC1CCc2noc(NC(=O)c3ccc(F)cc3)c2C1 -6.262
CPD000012700 COc1cc(CN2CCN(CC2)C(=O)COc3ccccc3)cc(OC)c1O.OC(=O)C(=O)O -3.229
CPD002370272 Clc1ccc(Cl)c(c1)C(=O)NCC2=NNC(=O)c3ccccc23 -3.232
CPD002367268 Cc1cccc(NC(=O)NC2=CNC(=O)NC2=O)c1 -3.535
CPD002373372 Brc1ccc(cc1)n2c(SCC(=O)N3CCCCCC3)nc4CCSc4c2=O -4.034
CPD000612441 COc1ccc2cc(ccc2c1)S(=O)(=O)N3CCCC3 -3.674
CPD002376296 CCCCOc1ccc(NC(=O)c2cccc(C)c2)c3cccnc13 -4.011
CPD002394602 CCCNC(=O)NC(=O)COC(=O)c1ccc2nc(C)c(C)nc2c1 -6.495
CPD002370275 Fc1ccc(NC(=O)C2CCCN(C2)C(=O)Cc3cccc4ccccc34)cc1 -8.294
CPD001838814 Cc1nnc(N2CCN(CC2)c3ccccc3)c4c1nnn4Cc5ccccc5Cl -3.439
CPD002367269 CN(C1CCCCC1)C(=O)CSc2onc(n2)c3ccccc3 -3.068
CPD000012880 Cc1ccc(Cn2c(SCCN3CCCCC3)nc4n(C)c(=O)n(C)c(=O)c24)cc1 -4.430
CPD002394603 Cc1ccc2nc(nc(c3ccccc3)c2c1)N4CCOCC4 -5.337
CPD000612513 Cn1nc(c2ccc(cc2)C(=O)NC3CCCCC3)c4ccccc4c1=O -2.891
CPD002373373 COc1ccc(NC(=O)C(CCSC)NC(=O)C2CCC(C)CC2)cc1OC -4.624
CPD002376297 CCCCOc1ccc(NC(=O)c2ccccc2Cl)c3cccnc13 -3.805
CPD001838820 Cc1ccc(cc1)n2nc(CO)c(n2)C(=O)NCc3ccc4OCOc4c3 -6.491
CPD002370276 Cc1c(Cl)cccc1NC(=O)C2CCCN(C2)C(=O)Cc3cccc4ccccc34 -7.767
CPD002394604 C1CN(CCO1)c2nc(c3ccccc3)c4ccccc4n2 -4.253
CPD000012916 O=C(Nc1nc2ccccc2n1CCOc3ccccc3)c4ccco4 -5.152
CPD002376298 CCCCOc1ccc(NC(=O)c2ccc(Cl)cc2)c3cccnc13 -4.052
CPD000612514 CN(C1CCCCC1)C(=O)c2ccc(cc2)c3nn(C)c(=O)c4ccccc34 -5.991
CPD002373374 COc1cccc(NC(=O)C(CCSC)NC(=O)C2CCC(C)CC2)c1 -2.947
CPD001838822 OCc1nn(nc1C(=O)NCc2ccc3OCOc3c2)c4ccc(Cl)cc4 -6.007
CPD002367270 CCOC(=O)c1ccccc1NC(=O)CN2C(=O)N(C)c3ncc(CC)c(OCC)c3C2=O -6.127
CPD002370277 Cc1ccc(NC(=O)C2CCCN(C2)C(=O)Cc3cccc4ccccc34)c(Cl)c1 -7.751
CPD000012986 O=C(Nc1ccc2OCCOc2c1)c3ccc(CN4CCOCC4)cc3 -6.051
CPD002373375 CC(C)C(NC(=O)C1CCC(C)CC1)C(=O)Nc2ccc3OCOc3c2 -7.261
CPD002376299 CCCCOc1ccc(NC(=O)COc2ccccc2OC)c3cccnc13 -3.129
CPD000612692 CCC(=O)N1CCN(CC1)c2ccc(NC(=O)c3ccc4ccccc4c3)cc2 -6.791
CPD002394606 FC(F)Sc1ccc(NC(=O)CSc2nnc(N3CCOCC3)n2c4cccc(F)c4)cc1 -4.339
CPD001838826 CCc1ccc(cc1)n2nc(CO)c(n2)C(=O)NCc3ccc4OCOc4c3 -6.354
CPD002367271 CCC(C)NC(=O)Cc1csc(NC(=O)Nc2ccccc2)n1 -2.779
CPD002370278 Fc1ccc(NC(=O)C2CCCN(C2)C(=O)Cc3cccc4ccccc34)cc1F -8.672
CPD000013045 CCCCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N3CCC(CC3)C(=O)N -3.925
CPD002373376 Cc1[nH]c2ccccc2c1SCCNC(=O)c3ccc(C)c(C)c3 -3.387
CPD002394607 Cn1cc(C(=O)OCC(=O)NC(=O)NCC=C)c2ccccc12 -5.636
CPD000612701 COc1cc2ccccc2cc1C(=O)Nc3ccc4oc(=O)ccc4c3 -3.889
CPD002376300 CCCCOc1ccc(NC(=O)COc2ccccc2C)c3cccnc13 -3.404
CPD001838829 Clc1c(sc2ccccc12)C(=O)NCC(N3CCOCC3)c4occc4 -5.235
CPD002367272 COc1ccccc1NC(=O)Nc2nc(CC(=O)NCC(C)C)cs2 -3.091
