,Unnamed: 0,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
20683,20684,CPD002400989,CN(CC(=O)NC1(C)CCS(=O)(=O)C1)Cc2ccc(Cl)c(Cl)c2,-5.652,CN(CC(=O)NC1(C)CCS(=O)(=O)C1)Cc1ccc(Cl)c(Cl)c1,-5.652,,-0.0,0
42686,42687,CPD002438757,Brc1ccc(cc1)C(=O)/C=C/N2CCCCC2,-4.993,O=C(/C=C/N1CCCCC1)c1ccc(Br)cc1,-4.993,,-0.0,0
36154,36155,CPD002398043,COc1ccc(CN(C2CC2)C(=O)C3=NN(Cc4ccccc4)C(=O)c5ccccc35)cc1,-5.163,COc1ccc(CN(C(=O)c2nn(Cc3ccccc3)c(=O)c3ccccc23)C2CC2)cc1,-5.163,,-0.0,0
28243,28244,CPD002371929,COc1cc(OC)c(NC(=O)NC(C(=O)N2CCc3ccccc23)c4ccccc4)cc1Cl,-5.392,COc1cc(OC)c(NC(=O)NC(C(=O)N2CCc3ccccc32)c2ccccc2)cc1Cl,-5.392,,-0.0,0
28320,28321,CPD002486612,Cn1c(=O)[nH]c(=O)c2n(Cc3ccc(F)cc3)c(NCCCN4CCOCC4)nc12,-5.389,Cn1c(=O)[nH]c(=O)c2c1nc(NCCCN1CCOCC1)n2Cc1ccc(F)cc1,-5.389,,-0.0,0
71133,71134,CPD002400485,CCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N3CCN(Cc4c(F)cccc4Cl)CC3,-4.152,CCCn1c(N2CCN(Cc3c(F)cccc3Cl)CC2)nc2c1c(=O)[nH]c(=O)n2C,-4.152,,-0.0,0
15209,15210,CPD002374845,COc1ccc(CNC(=O)Cc2c(C)c3ccc(OC)c(OC)c3oc2=O)cc1OC,-5.89,COc1ccc(CNC(=O)Cc2c(C)c3ccc(OC)c(OC)c3oc2=O)cc1OC,-5.89,,-0.0,0
63863,63864,CPD002408169,Brc1cccc(Oc2nc(nc3ccccc23)c4ccncc4)c1,-4.419,Brc1cccc(Oc2nc(-c3ccncc3)nc3ccccc23)c1,-4.419,,-0.0,0
35057,35058,CPD002487924,CN1CCN(CCCNC(=O)c2onc(n2)c3ccc4[nH]ccc4c3)CC1,-5.194,CN1CCN(CCCNC(=O)c2nc(-c3ccc4[nH]ccc4c3)no2)CC1,-5.194,,-0.0,0
64655,64656,CPD000011888,COc1ccc(OC)c(NC(=O)CCN2CCC(C)CC2)c1.Cl,-4.393,COc1ccc(OC)c(NC(=O)CCN2CCC(C)CC2)c1,-4.393,,-0.0,0
7990,7991,CPD000627788,COc1ccc(CCNC(=O)CCn2c(=O)c3cccn3c4cccnc24)cc1OC,-6.433,COc1ccc(CCNC(=O)CCn2c(=O)c3cccn3c3cccnc32)cc1OC,-6.433,,-0.0,0
19983,19984,CPD002394508,CCc1nnc(NC(=O)C2(CCCC2)c3cccc(F)c3)s1,-5.679,CCc1nnc(NC(=O)C2(c3cccc(F)c3)CCCC2)s1,-5.679,,-0.0,0
51935,51936,CPD001238536,Clc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)Nc3cccc(c3)C(=O)NC4CC4,-4.758,O=C(Nc1cccc(C(=O)NC2CC2)c1)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1,-4.758,,-0.0,0
46236,46237,CPD000018859,Cn1c(NC(=O)c2cc(Br)ccc2Cl)cc(=O)n(C)c1=O,-4.903,Cn1c(NC(=O)c2cc(Br)ccc2Cl)cc(=O)n(C)c1=O,-4.903,,-0.0,0
44350,44351,CPD001354019,NC1=C(C#N)C(C2=C(CC(CC2=O)c3ccccc3)O1)c4cccc(F)c4,-4.949,N#CC1=C(N)OC2=C(C(=O)CC(c3ccccc3)C2)C1c1cccc(F)c1,-4.949,,-0.0,0
76759,76760,CPD002406567,CC(C)OCc1ccccc1CNS(=O)(=O)c2ccc(Cl)cc2C(F)(F)F,-3.836,CC(C)OCc1ccccc1CNS(=O)(=O)c1ccc(Cl)cc1C(F)(F)F,-3.836,,-0.0,0
7165,7166,CPD002428209,O=Cc1c[nH]nc1c2oc3ccccc3c2,-6.543,O=Cc1c[nH]nc1-c1cc2ccccc2o1,-6.543,,-0.0,0
83220,83221,CPD002444750,CCCC(=O)NCCCCCCNC(=O)CCC,-0.363,CCCC(=O)NCCCCCCNC(=O)CCC,-0.363,,-0.0,0
19126,19127,CPD000314103,Cn1c(=O)c(=O)n(C)c2cc(ccc12)S(=O)(=O)N3CC(=O)N(CCc4ccccc4)C(=O)C3,-5.714,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)N3CC(=O)N(CCc4ccccc4)C(=O)C3)ccc21,-5.714,,-0.0,0
40533,40534,CPD002429638,COC(=O)c1cccc(OCc2ccccc2C#N)c1,-5.049,COC(=O)c1cccc(OCc2ccccc2C#N)c1,-5.049,,-0.0,0
62936,62937,CPD000874653,CN(C(=O)c1ccccc1OCc2noc(C)n2)c3ccccc3,-4.447,Cc1nc(COc2ccccc2C(=O)N(C)c2ccccc2)no1,-4.447,,-0.0,0
73942,73943,CPD002371395,Cc1ccc(NC(=O)C2=C(N3CCOCC3)c4ccccc4S2(=O)=O)cc1,-4.016,Cc1ccc(NC(=O)C2=C(N3CCOCC3)c3ccccc3S2(=O)=O)cc1,-4.016,,-0.0,0
36288,36289,CPD002399095,Cc1ccc2cc(C(=O)NCc3cccnc3n4cncn4)c(C)nc2c1,-5.16,Cc1ccc2cc(C(=O)NCc3cccnc3-n3cncn3)c(C)nc2c1,-5.16,,-0.0,0
68434,68435,CPD002453325,CCOC(=O)Cn1c(=O)n(CCCN(C)C)c2sc3CCCCc3c2c1=O,-4.261,CCOC(=O)Cn1c(=O)c2c3c(sc2n(CCCN(C)C)c1=O)CCCC3,-4.261,,-0.0,0
38803,38804,CPD002397717,COCCn1c(nc2n(C)c(=O)[nH]c(=O)c12)N3CCCC(C)C3,-5.095,COCCn1c(N2CCCC(C)C2)nc2c1c(=O)[nH]c(=O)n2C,-5.095,,-0.0,0
18242,18243,CPD000558857,COc1cc(C2Nc3ccccc3C(=O)N2NS(=O)(=O)C)c(cc1OC)[N+](=O)[O-],-5.751,COc1cc(C2Nc3ccccc3C(=O)N2NS(C)(=O)=O)c([N+](=O)[O-])cc1OC,-5.751,,-0.0,0
2283,2283,CPD002488066,COc1ccc2[nH]cc(C(N3CCN(Cc4cccnc4)CC3)C(=O)O)c2c1,-8.102,COc1ccc2[nH]cc(C(C(=O)O)N3CCN(Cc4cccnc4)CC3)c2c1,-8.102,,-0.0,0
55788,55789,CPD002409257,Cc1ccccc1OCC(O)CN2CCN(CC2)c3nccs3,-4.653,Cc1ccccc1OCC(O)CN1CCN(c2nccs2)CC1,-4.653,,-0.0,0
54415,54416,CPD002406970,CC(=O)c1csc(NC(=O)Cc2ccc(OCc3c(C)onc3C)cc2)n1,-4.691,CC(=O)c1csc(NC(=O)Cc2ccc(OCc3c(C)noc3C)cc2)n1,-4.691,,-0.0,0
35929,35930,CPD002411796,CN(Cc1ccc(C)cc1)c2cc(C(=O)N3CCOCC3)c4ccccc4n2,-5.17,Cc1ccc(CN(C)c2cc(C(=O)N3CCOCC3)c3ccccc3n2)cc1,-5.17,,-0.0,0
48677,48678,CPD000317221,COC(=O)C1CCCCN1C(=O)CCc2nnc(CCc3c[nH]c4ccccc34)o2,-4.84,COC(=O)C1CCCCN1C(=O)CCc1nnc(CCc2c[nH]c3ccccc23)o1,-4.84,,-0.0,0
28608,28609,CPD002453373,CCCNC(=O)c1c2CCCc2sc1n3cnnn3,-5.381,CCCNC(=O)c1c(-n2cnnn2)sc2c1CCC2,-5.381,,-0.0,0
61047,61048,CPD002401942,Cc1cc(Cl)ccc1OCC(=O)NCc2cccc(NC(=O)C3CC3)c2,-4.503,Cc1cc(Cl)ccc1OCC(=O)NCc1cccc(NC(=O)C2CC2)c1,-4.503,,-0.0,0
54019,54020,CPD002366148,CCCCN(Cc1ccccc1)c2ccc(NS(=O)(=O)c3ccc(F)cc3)cc2C(=O)O.OC(=O)C(F)(F)F,-4.702,CCCCN(Cc1ccccc1)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1C(=O)O,-4.702,,-0.0,0
62470,62471,CPD002400535,CN(C)C(=O)C(Sc1nnc(c2cc(Cl)ccc2Cl)n1N)c3ccccc3,-4.462,CN(C)C(=O)C(Sc1nnc(-c2cc(Cl)ccc2Cl)n1N)c1ccccc1,-4.462,,-0.0,0
80245,80246,CPD002367219,CCOC(=O)c1c(C)n(C)c(C)c1S(=O)(=O)Nc2cc(OC)ccc2OC,-3.458,CCOC(=O)c1c(S(=O)(=O)Nc2cc(OC)ccc2OC)c(C)n(C)c1C,-3.458,,-0.0,0
71344,71345,CPD002371597,CCOc1ccc(CNC(=O)C2CCN(CC2)S(=O)(=O)N3CCC4(CC3)OCCO4)cc1OC,-4.142,CCOc1ccc(CNC(=O)C2CCN(S(=O)(=O)N3CCC4(CC3)OCCO4)CC2)cc1OC,-4.142,,-0.0,0
40429,40430,CPD000414192,CCCCCCCc1c(cc(C)cc1C(=O)O)C(=O)O,-5.051,CCCCCCCc1c(C(=O)O)cc(C)cc1C(=O)O,-5.051,,-0.0,0
71194,71195,CPD002363822,CC1(C)CC(=C2C=CC3C4C=CC(C23)C4=C5CC(C)(C)NC(C)(C)C5)CC(C)(C)N1,-4.149,CC1(C)CC(=C2C3C=CC2C2C(=C4CC(C)(C)NC(C)(C)C4)C=CC32)CC(C)(C)N1,-4.149,,-0.0,0
24235,24236,CPD001607436,CCCCC(=O)N1CCC(CC1)c2oc3ccccc3n2,-5.523,CCCCC(=O)N1CCC(c2nc3ccccc3o2)CC1,-5.523,,-0.0,0
75156,75157,CPD002373867,Cc1ccccc1C2CC(=O)N3CN(Cc4ccccc4)CSC3=C2C#N,-3.945,Cc1ccccc1C1CC(=O)N2CN(Cc3ccccc3)CSC2=C1C#N,-3.945,,-0.0,0
71477,71478,CPD000622972,CC(C)OCCCNC(=O)c1cn(C)c2ccc(cc2c1=O)S(=O)(=O)N3CCCC3,-4.137,CC(C)OCCCNC(=O)c1cn(C)c2ccc(S(=O)(=O)N3CCCC3)cc2c1=O,-4.137,,-0.0,0
37646,37647,CPD002367526,CCCNC1=C(NC(=O)NCC2CCC(CC2)C(=O)OCC)C(=O)Oc3ccccc13,-5.125,CCCNc1c(NC(=O)NCC2CCC(C(=O)OCC)CC2)c(=O)oc2ccccc12,-5.125,,-0.0,0
79979,79980,CPD001251497,CC(C)CN(C1CCS(=O)(=O)C1)C(=O)CCNC(=O)c2ccccc2Cl,-3.499,CC(C)CN(C(=O)CCNC(=O)c1ccccc1Cl)C1CCS(=O)(=O)C1,-3.499,,-0.0,0
22368,22369,CPD002439818,CC(=O)C(C(=O)C)C(NC(=O)c1ccc(C)cc1)(C(F)(F)F)C(F)(F)F,-5.59,CC(=O)C(C(C)=O)C(NC(=O)c1ccc(C)cc1)(C(F)(F)F)C(F)(F)F,-5.59,,-0.0,0
31545,31546,CPD002430469,CC(NC(=O)c1ccc2cc[nH]c2c1)c3ccccc3Br,-5.291,CC(NC(=O)c1ccc2cc[nH]c2c1)c1ccccc1Br,-5.291,,-0.0,0
27176,27177,CPD002442986,CC(=C(\C(=C\CS(=O)(=O)c1ccccc1)\S(=O)(=O)c2ccccc2)S(=O)(=O)c3ccccc3)C,-5.425,CC(C)=C(/C(=C/CS(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1,-5.425,,-0.0,0
59114,59115,CPD002489971,Cc1ccc(cc1)N2C(=O)CC(C3=C2CCCC3=O)c4cccs4,-4.558,Cc1ccc(N2C(=O)CC(c3cccs3)C3=C2CCCC3=O)cc1,-4.558,,-0.0,0
21698,21699,CPD002366882,CCc1ccccc1NC(=O)Nc2cn(C)c(=O)c3ccccc23,-5.614,CCc1ccccc1NC(=O)Nc1cn(C)c(=O)c2ccccc12,-5.614,,-0.0,0
73549,73550,CPD002376086,CCCN1C=NC2=NC(=CC(=O)N12)CSc3ccccc3NC(=O)c4cccc(Cl)c4,-4.037,CCCn1cnc2nc(CSc3ccccc3NC(=O)c3cccc(Cl)c3)cc(=O)n21,-4.037,,-0.0,0
22718,22719,CPD002489903,COc1ccc(CNC(=O)CN2N=C(C=CC2=O)c3ccc(OC)c(OC)c3)cc1OC,-5.576,COc1ccc(CNC(=O)Cn2nc(-c3ccc(OC)c(OC)c3)ccc2=O)cc1OC,-5.576,,-0.0,0
51729,51730,CPD002366426,CSc1ccc(/C=C/C(=O)c2cc3cc(Cl)ccc3oc2=O)cc1,-4.763,CSc1ccc(/C=C/C(=O)c2cc3cc(Cl)ccc3oc2=O)cc1,-4.763,,-0.0,0
66990,66991,CPD002394924,Cc1cc(=O)oc2cc(OCC(=O)NCCc3ccc(F)cc3)ccc12,-4.315,Cc1cc(=O)oc2cc(OCC(=O)NCCc3ccc(F)cc3)ccc12,-4.315,,-0.0,0
33413,33414,CPD001837868,Fc1cccc(NC(=O)c2nc3ccccc3nc2N4CCCCC4)c1,-5.24,O=C(Nc1cccc(F)c1)c1nc2ccccc2nc1N1CCCCC1,-5.24,,-0.0,0
59680,59681,CPD002444327,CC(Oc1c(C)cc(Br)cc1C)C(=O)O,-4.543,Cc1cc(Br)cc(C)c1OC(C)C(=O)O,-4.543,,-0.0,0
53186,53187,CPD002498266,CCc1c(C)sc(NC(=O)c2cccc(Br)c2)c1C#N,-4.723,CCc1c(C)sc(NC(=O)c2cccc(Br)c2)c1C#N,-4.723,,-0.0,0
76499,76500,CPD002414641,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=Nc2ccc(F)c(F)c2F)S)c1,-3.854,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(S)=Nc2ccc(F)c(F)c2F)c1,-3.854,,-0.0,0
66733,66734,CPD002375456,O=C(COc1ccccc1)N2CCC(CC2)c3oc4ccccc4n3,-4.324,O=C(COc1ccccc1)N1CCC(c2nc3ccccc3o2)CC1,-4.324,,-0.0,0
239,239,CPD002444478,OC(=O)CCCC(=O)Nc1ccc(cc1)C(=O)N2CCCCCC2,-9.399,O=C(O)CCCC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,-9.399,,-0.0,0
49024,49025,CPD002367549,O=C(NC1=C(N2CCCC2)c3ccccc3OC1=O)Nc4ccccc4,-4.832,O=C(Nc1ccccc1)Nc1c(N2CCCC2)c2ccccc2oc1=O,-4.832,,-0.0,0
14599,14600,CPD002366772,COc1ccc(CCNC(=O)C(CCS(=O)(=O)C)N2Cc3ccccc3C2=O)c(OC)c1OC,-5.921,COc1ccc(CCNC(=O)C(CCS(C)(=O)=O)N2Cc3ccccc3C2=O)c(OC)c1OC,-5.921,,-0.0,0
80289,80290,CPD002488098,Cc1ccc(N2CCN(CC2)C(C(=O)O)c3c[nH]c4ccc(OCc5ccccc5)cc34)c(C)c1,-3.452,Cc1ccc(N2CCN(C(C(=O)O)c3c[nH]c4ccc(OCc5ccccc5)cc34)CC2)c(C)c1,-3.452,,-0.0,0
44129,44130,CPD002488996,CN(Cc1ccccc1)S(=O)(=O)c2ccc3SCC(=Nc3c2)O,-4.954,CN(Cc1ccccc1)S(=O)(=O)c1ccc2c(c1)N=C(O)CS2,-4.954,,-0.0,0
56504,56505,CPD002487900,OC(=O)C(N1CCN(CC1)c2cccc(Cl)c2)c3c[nH]c4ccc(Cl)cc34,-4.632,O=C(O)C(c1c[nH]c2ccc(Cl)cc12)N1CCN(c2cccc(Cl)c2)CC1,-4.632,,-0.0,0
56718,56719,CPD000653138,CCc1cc(=O)oc2c(C)c(OCC(=O)NCCCN3CCOCC3)ccc12,-4.627,CCc1cc(=O)oc2c(C)c(OCC(=O)NCCCN3CCOCC3)ccc12,-4.627,,-0.0,0
40622,40623,CPD002374017,CCCNC(=O)CCc1c(C)nc2c(c(C)nn2c1C)c3ccccc3,-5.046,CCCNC(=O)CCc1c(C)nc2c(-c3ccccc3)c(C)nn2c1C,-5.046,,-0.0,0
57920,57921,CPD002484208,Cc1cccc(c1)c2cc(C(=O)O)c3cccc(Cl)c3n2,-4.593,Cc1cccc(-c2cc(C(=O)O)c3cccc(Cl)c3n2)c1,-4.593,,-0.0,0
53101,53102,CPD002404124,CN(C)S(=O)(=O)c1cccc(c1)C(=O)N(C)Cc2cccs2,-4.726,CN(Cc1cccs1)C(=O)c1cccc(S(=O)(=O)N(C)C)c1,-4.726,,-0.0,0
79459,79460,CPD002433704,O=C(CCc1occc1)N(Cc2cccs2)C3CC3,-3.566,O=C(CCc1ccco1)N(Cc1cccs1)C1CC1,-3.566,,-0.0,0
26107,26108,CPD000635064,Cc1ccc(cc1)S(=O)(=O)NCC2CCC(CC2)C(=O)NCCCN3CCCC3=O,-5.458,Cc1ccc(S(=O)(=O)NCC2CCC(C(=O)NCCCN3CCCC3=O)CC2)cc1,-5.458,,-0.0,0
30885,30886,CPD002419214,CN(Cc1ccc(cc1)C(=O)NCC(F)(F)F)C(=O)CCc2ccccc2,-5.311,CN(Cc1ccc(C(=O)NCC(F)(F)F)cc1)C(=O)CCc1ccccc1,-5.311,,-0.0,0
61353,61354,CPD000292111,CCOC(=O)c1oc2cc(OCC(=O)OC)ccc2c(=O)c1c3ccc(OC)c(OC)c3,-4.494,CCOC(=O)c1oc2cc(OCC(=O)OC)ccc2c(=O)c1-c1ccc(OC)c(OC)c1,-4.494,,-0.0,0
673,673,CPD000646825,OC(=O)c1cccc(Cn2c(Cl)c(C=NNC(=O)c3ccco3)sc2=O)c1,-8.955,O=C(O)c1cccc(Cn2c(Cl)c(C=NNC(=O)c3ccco3)sc2=O)c1,-8.955,,-0.0,0
68478,68479,CPD000132545,CCNC(=O)c1ccccc1NC(=O)c2cccc(c2)S(=O)(=O)N3CCOCC3,-4.26,CCNC(=O)c1ccccc1NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,-4.26,,-0.0,0
6477,6478,CPD001852662,CCc1cccc2c(c[nH]c12)C(=O)CN3C(=O)CC4(CCCCC4)C3=O,-6.652,CCc1cccc2c(C(=O)CN3C(=O)CC4(CCCCC4)C3=O)c[nH]c12,-6.652,,-0.0,0
50881,50882,CPD002373149,Cc1ccc(cc1C)C2C(=C(N)Oc3c2oc(CO)cc3=O)C#N,-4.784,Cc1ccc(C2C(C#N)=C(N)Oc3c2oc(CO)cc3=O)cc1C,-4.784,,-0.0,0
20022,20023,CPD002417375,COc1ccc(cc1)c2cc(NC(=O)CC3Sc4ccccc4NC3=O)ccc2OC,-5.677,COc1ccc(-c2cc(NC(=O)CC3Sc4ccccc4NC3=O)ccc2OC)cc1,-5.677,,-0.0,0
57062,57063,CPD002401704,CN1CCN(CC1)c2ccc(NC(=O)c3cnc4ccccc4n3)cc2,-4.617,CN1CCN(c2ccc(NC(=O)c3cnc4ccccc4n3)cc2)CC1,-4.617,,-0.0,0
54558,54559,CPD002394712,Cc1cc(=O)oc2cc(OCC(=O)NCc3cccc(c3)C(F)(F)F)ccc12,-4.686,Cc1cc(=O)oc2cc(OCC(=O)NCc3cccc(C(F)(F)F)c3)ccc12,-4.686,,-0.0,0
9591,9592,CPD002407406,CCCCN1C(=O)NC(=O)C(=C1N)N(CC)C(=O)c2cc(nc3ccccc23)c4ccc(OC)cc4,-6.264,CCCCn1c(N)c(N(CC)C(=O)c2cc(-c3ccc(OC)cc3)nc3ccccc23)c(=O)[nH]c1=O,-6.264,,-0.0,0
80118,80119,CPD002442107,CCC(C)N=C(S)Nc1cccc(C)c1,-3.478,CCC(C)N=C(S)Nc1cccc(C)c1,-3.478,,-0.0,0
42500,42501,CPD002402496,Cc1noc2nc(cc(C(=O)NCc3ccccc3)c12)c4ccccc4F,-4.997,Cc1noc2nc(-c3ccccc3F)cc(C(=O)NCc3ccccc3)c12,-4.997,,-0.0,0
9851,9852,CPD002434198,CCN1C(=O)C(O)(CC(=O)c2ccc3OCOc3c2)c4ccccc14,-6.242,CCN1C(=O)C(O)(CC(=O)c2ccc3c(c2)OCO3)c2ccccc21,-6.242,,-0.0,0
49810,49811,CPD002372324,Cc1cc(OCC(=O)Nc2ccc3oc(nc3c2)c4cccnc4)cc(C)c1Cl,-4.812,Cc1cc(OCC(=O)Nc2ccc3oc(-c4cccnc4)nc3c2)cc(C)c1Cl,-4.812,,-0.0,0
50445,50446,CPD002392530,CCCCCn1nc(C(=O)Nc2cccc(c2)S(=O)(=O)NC3=NCCC3)c4ccccc4c1=O,-4.796,CCCCCn1nc(C(=O)Nc2cccc(S(=O)(=O)NC3=NCCC3)c2)c2ccccc2c1=O,-4.796,,-0.0,0
10448,10449,CPD002440234,CC(NC(=O)CC1(CC2CC3CC(C2)C1)C3)c4ccccc4,-6.19,CC(NC(=O)CC12CC3CC(CC(C3)C1)C2)c1ccccc1,-6.19,,-0.0,0
31689,31690,CPD002442931,CC(=O)Nc1ccc2nc(SCc3cccc(Br)c3)sc2c1,-5.287,CC(=O)Nc1ccc2nc(SCc3cccc(Br)c3)sc2c1,-5.287,,-0.0,0
40919,40920,CPD000590072,CC(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(C)c(C)c3c2)c1,-5.039,CC(=O)Nc1cccc(NC(=O)c2ccc3[nH]c(C)c(C)c3c2)c1,-5.039,,-0.0,0
28930,28931,CPD002490313,CCCN1C(=O)N=C(O)c2c3CC(CC(=O)c3cnc12)c4ccccc4,-5.371,CCCn1c(=O)nc(O)c2c3c(cnc21)C(=O)CC(c1ccccc1)C3,-5.371,,-0.0,0
36628,36629,CPD002455215,COc1ccc(cc1)c2cc(C(=O)NC(C)(C)C)c3ccccc3n2,-5.15,COc1ccc(-c2cc(C(=O)NC(C)(C)C)c3ccccc3n2)cc1,-5.15,,-0.0,0
54608,54609,CPD002398096,CNS(=O)(=O)c1cccc(c1)C(=O)OCC2=CC(=O)Oc3c(C)c(C)ccc23,-4.685,CNS(=O)(=O)c1cccc(C(=O)OCc2cc(=O)oc3c(C)c(C)ccc23)c1,-4.685,,-0.0,0
63161,63162,CPD000064891,CCCCn1c(SCC(=O)N2CCCCC2)nc3cc(ccc13)S(=O)(=O)N,-4.44,CCCCn1c(SCC(=O)N2CCCCC2)nc2cc(S(N)(=O)=O)ccc21,-4.44,,-0.0,0
10060,10061,CPD000290410,COc1ccc(NC(=O)Nc2nnc(CC(=O)Nc3ccccc3)s2)cc1,-6.224,COc1ccc(NC(=O)Nc2nnc(CC(=O)Nc3ccccc3)s2)cc1,-6.224,,-0.0,0
58775,58776,CPD002396705,Fc1ccc(cc1)C(=O)Nc2nc(cs2)c3ccc(Cl)s3,-4.569,O=C(Nc1nc(-c2ccc(Cl)s2)cs1)c1ccc(F)cc1,-4.569,,-0.0,0
41850,41851,CPD002406664,COC(=O)CC(NC(=O)c1cccc(CS(=O)(=O)C)c1)c2ccccc2,-5.014,COC(=O)CC(NC(=O)c1cccc(CS(C)(=O)=O)c1)c1ccccc1,-5.014,,-0.0,0
22769,22770,CPD002409850,Cc1oc(nc1C(=O)NCCN2CCOCC2)c3cccs3,-5.575,Cc1oc(-c2cccs2)nc1C(=O)NCCN1CCOCC1,-5.575,,-0.0,0
10404,10405,CPD002400299,Cc1cccc(NC(=O)CCc2oc(cn2)c3ccc(F)cc3F)c1,-6.193,Cc1cccc(NC(=O)CCc2ncc(-c3ccc(F)cc3F)o2)c1,-6.193,,-0.0,0
35352,35353,CPD000793806,CC(C)NC(=O)c1ccc(Cl)c(Cl)c1,-5.186,CC(C)NC(=O)c1ccc(Cl)c(Cl)c1,-5.186,,-0.0,0
71792,71793,CPD002489767,CCCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NCCCO)c12,-4.123,CCCCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NCCCO)c12,-4.123,,-0.0,0
29973,29974,CPD002444462,C\C(=N\O)\c1ccccc1O,-5.338,C/C(=N/O)c1ccccc1O,-5.338,,-0.0,0
29013,29014,CPD002431464,CCN(C1CCS(=O)(=O)C1)C(=O)c2cc(c3ccccc3)c(s2)N4CCOCC4,-5.369,CCN(C(=O)c1cc(-c2ccccc2)c(N2CCOCC2)s1)C1CCS(=O)(=O)C1,-5.369,,-0.0,0
50600,50601,CPD002409253,CN(Cc1cnn(C)c1)C(=O)C2CN(C(=O)C2)c3cccc(C)c3C,-4.791,Cc1cccc(N2CC(C(=O)N(C)Cc3cnn(C)c3)CC2=O)c1C,-4.791,,-0.0,0
39087,39088,CPD002404787,CC(=O)Oc1cccc2cc(c3nc(no3)c4ccc(Cl)cc4)c(=O)oc12,-5.088,CC(=O)Oc1cccc2cc(-c3nc(-c4ccc(Cl)cc4)no3)c(=O)oc12,-5.088,,-0.0,0
57324,57325,CPD000227523,CC1CCC(=NNC(=O)c2ccc(Br)o2)CC1,-4.61,CC1CCC(=NNC(=O)c2ccc(Br)o2)CC1,-4.61,,-0.0,0
16954,16955,CPD002411354,CN1CCN(CC1)C(=O)Cn2c(cc3ccccc23)c4ccccc4,-5.809,CN1CCN(C(=O)Cn2c(-c3ccccc3)cc3ccccc32)CC1,-5.809,,-0.0,0
59518,59519,CPD002374987,CCCN1C(=O)C(Cc2nc3ccccc3c(=O)n2C)c4cc(Br)ccc14,-4.547,CCCN1C(=O)C(Cc2nc3ccccc3c(=O)n2C)c2cc(Br)ccc21,-4.547,,-0.0,0
20315,20316,CPD002432012,COc1ccc(\C=C(\C#N)/C(=O)c2c(Cl)cccc2Cl)cc1,-5.666,COc1ccc(/C=C(/C#N)C(=O)c2c(Cl)cccc2Cl)cc1,-5.666,,-0.0,0
9979,9980,CPD000670393,CCn1c(CN2CCOCC2)nnc1SCC(=O)Nc3ccc(cc3)C(=O)C,-6.231,CCn1c(CN2CCOCC2)nnc1SCC(=O)Nc1ccc(C(C)=O)cc1,-6.231,,-0.0,0
5390,5391,CPD002417304,COc1ccc(CC(=O)NO)cc1OC,-6.877,COc1ccc(CC(=O)NO)cc1OC,-6.877,,-0.0,0
61615,61616,CPD002399535,CCCCn1c(CN2CCCCC2CC)nc3n(C)c(=O)n(C)c(=O)c13,-4.487,CCCCn1c(CN2CCCCC2CC)nc2c1c(=O)n(C)c(=O)n2C,-4.487,,-0.0,0
48508,48509,CPD002374799,CCCCCCNc1nc2n(C)c(=O)n(C)c(=O)c2n1Cc3cc(OC)ccc3Cl,-4.845,CCCCCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1Cc1cc(OC)ccc1Cl,-4.845,,-0.0,0
82813,82814,CPD000301098,CC(N(c1ccc(C)c(C)c1)S(=O)(=O)C)C(=O)Nc2c(C)n(C)n(c3ccccc3)c2=O,-2.326,Cc1ccc(N(C(C)C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)S(C)(=O)=O)cc1C,-2.326,,-0.0,0
77315,77316,CPD000107909,COc1ccccc1N2CCN(CC2)C(=O)C3CCN(CC3)S(=O)(=O)c4ccc(F)cc4,-3.788,COc1ccccc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)CC1,-3.788,,-0.0,0
64791,64792,CPD002369873,Clc1ccc(cc1)c2cn3c(CC(=O)NCCc4ccccc4)csc3n2,-4.389,O=C(Cc1csc2nc(-c3ccc(Cl)cc3)cn12)NCCc1ccccc1,-4.389,,-0.0,0
42825,42826,CPD002430160,COc1cc(cc(OC)c1OC)C(=O)NNC(=O)CCNC(=O)c2ccc3ccccc3c2,-4.989,COc1cc(C(=O)NNC(=O)CCNC(=O)c2ccc3ccccc3c2)cc(OC)c1OC,-4.989,,-0.0,0
